,COL,LYM,COL_LYM,CERK,COL_CERK,LYM_CERK,ALL
65,AT3G11010,AT5G27350,AT4G23190,,,,
66,AT3G06890,AT5G26751,AT5G47230,,,,
67,AT2G47680,AT5G24600,AT2G41730,,,,
68,AT2G45920,AT5G24520,AT1G04833,,,,
69,AT2G44010,AT5G24160,AT2G44180,,,,
70,AT2G41800,AT5G22270,AT5G44090,,,,
71,AT2G40150,AT5G21940,AT1G67310,,,,
72,AT2G39840,AT5G20350,AT5G25050,,,,
73,AT2G39710,AT5G18500,AT5G52760,,,,
74,AT2G39380,AT5G15930,AT4G28550,,,,
75,AT2G39375,AT5G13200,AT2G26975,,,,
76,AT2G36800,AT5G12300,AT5G25910,,,,
77,AT2G36790,AT5G10210,AT4G12710,,,,
78,AT2G34250,AT5G10190,AT3G03030,,,,
79,AT2G31200,AT5G10030,AT4G36030,,,,
80,AT2G26600,AT5G09855,AT3G28210,,,,
81,AT2G22010,AT5G07100,AT2G43320,,,,
82,AT2G17760,AT5G06750,AT3G04110,,,,
83,AT2G16890,AT5G06645,AT4G38545,,,,
84,AT2G03810,AT5G06570,AT3G27010,,,,
85,AT2G01670,AT5G06230,AT3G61850,,,,
86,AT1G77640,AT5G05730,AT2G37430,,,,
87,AT1G76040,AT5G04310,AT2G29510,,,,
88,AT1G75450,AT5G03630,AT4G36500,,,,
89,AT1G73200,AT5G03210,AT5G54490,,,,
90,AT1G73010,AT5G01750,AT3G01820,,,,
91,AT1G70130,AT4G39940,AT5G65600,,,,
92,AT1G69410,AT4G39840,AT5G18360,,,,
93,AT1G66465,AT4G39140,AT3G15530,,,,
94,AT1G65380,AT4G38530,AT2G08745,,,,
95,AT1G63700,AT4G38420,AT5G27420,,,,
96,AT1G63530,AT4G36730,AT1G32960,,,,
97,AT1G63245,AT4G36010,AT2G08780,,,,
98,AT1G62305,AT4G35985,AT4G15800,,,,
99,AT1G61660,AT4G35830,AT1G65484,,,,
100,AT1G61610,AT4G35770,AT4G39910,,,,
101,AT1G59970,AT4G34580,AT1G16130,,,,
102,AT1G58400,AT4G34131,AT1G09560,,,,
103,AT1G55390,AT4G34120,AT1G09940,,,,
104,AT1G35330,AT4G34100,AT5G65300,,,,
105,AT1G29720,AT4G33910,AT5G11670,,,,
106,AT1G27200,AT4G33565,AT4G04540,,,,
107,AT1G24530,AT4G33060,AT3G16940,,,,
108,AT1G22870,AT4G31500,AT2G39110,,,,
109,AT1G22650,AT4G30490,AT5G58150,,,,
110,AT1G22180,AT4G30470,AT1G67060,,,,
111,AT1G21670,AT4G29810,AT3G47960,,,,
112,AT1G21390,AT4G29160,AT1G67470,,,,
113,AT1G20515,AT4G28850,AT3G59350,,,,
114,AT1G13000,AT4G27980,AT4G13510,,,,
115,AT1G10990,AT4G27960,AT2G25470,,,,
116,AT1G10040,AT4G27290,AT1G17255,,,,
117,AT1G09950,AT4G26970,AT1G51800,,,,
118,AT1G08387,AT4G26470,AT3G08760,,,,
119,AT1G07670,AT4G26010,AT5G04175,,,,
120,AT1G06983,AT4G25820,AT1G68340,,,,
121,AT1G05300,AT4G25640,AT4G30240,,,,
122,,AT4G25220,AT1G71520,,,,
123,,AT4G25020,AT2G28210,,,,
124,,AT4G24970,AT5G57010,,,,
125,,AT4G23670,AT4G18210,,,,
126,,AT4G23320,AT2G22300,,,,
127,,AT4G23280,AT1G18210,,,,
128,,AT4G23260,AT2G32200,,,,
129,,AT4G23030,AT1G72920,,,,
130,,AT4G22640,AT5G57035,,,,
131,,AT4G21840,AT3G14870,,,,
132,,AT4G21830,AT5G47710,,,,
133,,AT4G21700,AT4G23800,,,,
134,,AT4G21570,AT1G33610,,,,
135,,AT4G20380,AT4G14680,,,,
136,,AT4G20300,AT5G52830,,,,
137,,AT4G19880,AT1G14740,,,,
138,,AT4G19200,AT1G72070,,,,
139,,AT4G18530,AT1G01440,,,,
140,,AT4G17950,AT1G05630,,,,
141,,AT4G17650,AT3G57730,,,,
142,,AT4G16500,AT3G02840,,,,
143,,AT4G15610,AT1G22930,,,,
144,,AT4G15530,AT4G31800,,,,
145,,AT4G14746,AT5G57015,,,,
146,,AT4G14440,AT1G70520,,,,
147,,AT4G13530,AT4G11280,,,,
148,,AT4G13010,AT1G76680,,,,
149,,AT4G11660,AT4G26380,,,,
150,,AT4G10720,AT2G37970,,,,
151,,AT4G09460,AT5G13160,,,,
152,,AT4G08770,AT4G35380,,,,
153,,AT4G08470,AT3G62780,,,,
154,,AT4G07820,AT1G24148,,,,
155,,AT4G07285,AT4G24310,,,,
156,,AT4G06746,AT3G57530,,,,
157,,AT4G05070,AT1G61250,,,,
158,,AT4G04695,AT1G68450,,,,
159,,AT4G04470,AT5G44910,,,,
160,,AT4G03510,AT3G03020,,,,
161,,AT4G02600,AT1G59910,,,,
162,,AT4G02550,AT2G15220,,,,
163,,AT4G02510,AT5G44568,,,,
164,,AT4G02370,AT1G44100,,,,
165,,AT4G02270,AT1G56540,,,,
166,,AT4G01020,AT2G44080,,,,
167,,AT4G00955,AT2G27080,,,,
168,,AT4G00720,AT3G12740,,,,
169,,AT4G00360,AT1G28600,,,,
170,,AT3G66654,AT1G77890,,,,
171,,AT3G62680,AT2G15490,,,,
172,,AT3G61280,AT2G46160,,,,
173,,AT3G60415,AT3G26910,,,,
174,,AT3G60330,AT5G57710,,,,
175,,AT3G60200,AT2G44380,,,,
176,,AT3G58790,AT3G04480,,,,
177,,AT3G58600,AT5G16830,,,,
178,,AT3G56500,AT5G18150,,,,
179,,AT3G56360,AT4G11300,,,,
180,,AT3G56190,AT3G07390,,,,
181,,AT3G54590,AT2G35640,,,,
182,,AT3G54580,AT1G11300,,,,
183,,AT3G53990,AT5G59570,,,,
184,,AT3G53600,AT4G31950,,,,
185,,AT3G53180,AT3G10300,,,,
186,,AT3G52748,AT2G33580,,,,
187,,AT3G51970,AT4G19510,,,,
188,,AT3G51860,AT4G11470,,,,
189,,AT3G51560,AT4G19810,,,,
190,,AT3G51440,AT4G12720,,,,
191,,AT3G51430,AT1G74650,,,,
192,,AT3G51330,AT4G29950,,,,
193,,AT3G50800,AT3G63420,,,,
194,,AT3G50140,AT5G46520,,,,
195,,AT3G49790,AT1G80820,,,,
196,,AT3G49780,AT4G23130,,,,
197,,AT3G49120,AT5G45110,,,,
198,,AT3G48790,AT1G72790,,,,
199,,AT3G47730,AT4G19920,,,,
200,,AT3G47560,AT4G21740,,,,
201,,AT3G47380,AT4G11480,,,,
202,,AT3G47000,AT2G28940,,,,
203,,AT3G44860,AT4G09715,,,,
204,,AT3G44840,AT4G34180,,,,
205,,AT3G44735,AT4G36150,,,,
206,,AT3G29360,AT1G11200,,,,
207,,AT3G29075,AT3G46110,,,,
208,,AT3G29034,AT3G09020,,,,
209,,AT3G29010,AT2G38870,,,,
210,,AT3G26840,AT5G15730,,,,
211,,AT3G26600,AT5G24430,,,,
212,,AT3G26450,AT5G45340,,,,
213,,AT3G25400,AT5G66620,,,,
214,,AT3G23750,AT1G21100,,,,
215,,AT3G23280,AT1G22280,,,,
216,,AT3G22600,AT4G02540,,,,
217,,AT3G21700,AT5G64905,,,,
218,,AT3G21640,AT1G51820,,,,
219,,AT3G20770,AT3G57750,,,,
220,,AT3G20310,AT5G04170,,,,
221,,AT3G19615,AT4G35480,,,,
222,,AT3G19240,AT2G34180,,,,
223,,AT3G19020,AT2G06050,,,,
224,,AT3G18780,AT3G07190,,,,
225,,AT3G16470,AT1G61420,,,,
226,,AT3G16040,AT3G25610,,,,
227,,AT3G15060,AT1G03905,,,,
228,,AT3G14630,AT2G31800,,,,
229,,AT3G13850,AT1G10920,,,,
230,,AT3G13437,AT2G26190,,,,
231,,AT3G13030,AT1G51913,,,,
232,,AT3G12570,AT2G32250,,,,
233,,AT3G11700,AT5G42380,,,,
234,,AT3G10915,AT1G07135,,,,
235,,AT3G07700,AT2G30362,,,,
236,,AT3G07565,AT1G66480,,,,
237,,AT3G05490,AT5G10695,,,,
238,,AT3G05135,AT2G18670,,,,
239,,AT3G04240,AT5G46510,,,,
240,,AT3G03870,AT3G01165,,,,
241,,AT3G03740,AT5G45070,,,,
242,,AT3G02750,AT5G42650,,,,
243,,AT3G02460,AT3G49130,,,,
244,,AT3G01420,AT3G53260,,,,
245,,AT3G01220,AT1G28380,,,,
246,,AT2G47920,AT3G20510,,,,
247,,AT2G46610,AT5G58720,,,,
248,,AT2G46260,AT3G02800,,,,
249,,AT2G46150,AT3G44720,,,,
250,,AT2G44970,AT1G61260,,,,
251,,AT2G44480,AT1G28280,,,,
252,,AT2G44450,AT1G53590,,,,
253,,AT2G44060,AT1G28190,,,,
254,,AT2G43290,AT4G34390,,,,
255,,AT2G43160,AT4G18203,,,,
256,,AT2G43120,AT1G26420,,,,
257,,AT2G42950,AT4G11360,,,,
258,,AT2G42890,AT1G02860,,,,
259,,AT2G41440,AT3G51450,,,,
260,,AT2G41120,AT3G13435,,,,
261,,AT2G38465,AT4G30530,,,,
262,,AT2G37820,AT1G05000,,,,
263,,AT2G37760,AT5G53550,,,,
264,,AT2G37540,AT2G17740,,,,
265,,AT2G36910,AT5G59450,,,,
266,,AT2G36380,AT4G05010,,,,
267,,AT2G35910,AT3G53280,,,,
268,,AT2G35730,AT1G31350,,,,
269,,AT2G35510,AT3G26680,,,,
270,,AT2G34390,AT2G27830,,,,
271,,AT2G34355,AT1G36730,,,,
272,,AT2G33630,AT4G33300,,,,
273,,AT2G32400,AT2G09440,,,,
274,,AT2G32150,AT5G44290,,,,
275,,AT2G31870,AT5G22540,,,,
276,,AT2G31350,AT4G04075,,,,
277,,AT2G31230,AT3G14470,,,,
278,,AT2G29490,AT2G17480,,,,
279,,AT2G28840,AT4G23850,,,,
280,,AT2G28080,AT1G59590,,,,
281,,AT2G27260,AT4G18197,,,,
282,,AT2G26970,AT5G47970,,,,
283,,AT2G26650,AT5G46330,,,,
284,,AT2G24330,AT5G01540,,,,
285,,AT2G24195,AT2G26440,,,,
286,,AT2G23210,AT1G78280,,,,
287,,AT2G22860,AT4G13505,,,,
288,,AT2G20725,AT2G30250,,,,
289,,AT2G20630,AT5G07070,,,,
290,,AT2G20320,AT5G22520,,,,
291,,AT2G20150,AT3G44610,,,,
292,,AT2G19800,AT4G24290,,,,
293,,AT2G17840,AT4G13395,,,,
294,,AT2G17440,AT5G46470,,,,
295,,AT2G17060,AT4G23250,,,,
296,,AT2G15090,AT3G08720,,,,
297,,AT2G15080,AT1G07510,,,,
298,,AT2G14740,AT2G28815,,,,
299,,AT2G08695,AT2G27389,,,,
300,,AT2G02390,AT4G03460,,,,
301,,AT2G02180,AT2G22760,,,,
302,,AT2G01490,AT3G12400,,,,
303,,AT2G01430,AT4G21850,,,,
304,,AT2G01300,AT3G57930,,,,
305,,AT1G80850,AT5G12880,,,,
306,,AT1G79340,AT1G76670,,,,
307,,AT1G78895,AT1G01560,,,,
308,,AT1G78460,AT3G28340,,,,
309,,AT1G77760,AT3G04640,,,,
310,,AT1G77220,AT3G11820,,,,
311,,AT1G76980,AT4G24110,,,,
312,,AT1G76180,AT5G16110,,,,
313,,AT1G75810,AT5G65200,,,,
314,,AT1G75750,AT3G15356,,,,
315,,AT1G74790,AT1G01950,,,,
316,,AT1G74385,AT3G53810,,,,
317,,AT1G74100,AT1G72520,,,,
318,,AT1G73730,AT1G18740,,,,
319,,AT1G72300,AT5G56980,,,,
320,,AT1G71890,AT3G13600,,,,
321,,AT1G70590,AT5G37770,,,,
322,,AT1G70250,AT1G24140,,,,
323,,AT1G69960,AT5G10750,,,,
324,,AT1G69640,AT2G42060,,,,
325,,AT1G69490,AT1G70410,,,,
326,,AT1G67560,AT1G77500,,,,
327,,AT1G67510,AT3G22930,,,,
328,,AT1G65870,AT2G37710,,,,
329,,AT1G65850,AT1G74430,,,,
330,,AT1G65820,AT1G03610,,,,
331,,AT1G65610,AT5G22000,,,,
332,,AT1G65481,AT4G18710,,,,
333,,AT1G65190,AT3G19010,,,,
334,,AT1G64400,AT4G10730,,,,
335,,AT1G64160,AT2G42360,,,,
336,,AT1G63090,AT5G53048,,,,
337,,AT1G62740,AT3G54000,,,,
338,,AT1G62730,AT4G33940,,,,
339,,AT1G62720,AT5G43760,,,,
340,,AT1G62510,AT4G35180,,,,
341,,AT1G61690,AT1G72280,,,,
342,,AT1G61080,AT4G01250,,,,
343,,AT1G58807,AT2G32210,,,,
344,,AT1G58602,AT1G61360,,,,
345,,AT1G58190,AT5G67250,,,,
346,,AT1G58030,AT4G38560,,,,
347,,AT1G57980,AT2G15390,,,,
348,,AT1G56660,AT5G18400,,,,
349,,AT1G55730,AT4G33420,,,,
350,,AT1G54210,AT2G27500,,,,
351,,AT1G54040,AT4G37900,,,,
352,,AT1G53350,AT2G05940,,,,
353,,AT1G53060,AT1G05933,,,,
354,,AT1G51880,AT1G73540,,,,
355,,AT1G51760,AT2G06530,,,,
356,,AT1G50790,AT2G14080,,,,
357,,AT1G49950,AT5G36290,,,,
358,,AT1G48490,AT1G11310,,,,
359,,AT1G48320,AT4G23270,,,,
360,,AT1G48315,AT3G21781,,,,
361,,AT1G45145,AT2G23100,,,,
362,,AT1G44350,AT1G72010,,,,
363,,AT1G42470,AT5G40910,,,,
364,,AT1G36640,AT5G14730,,,,
365,,AT1G34180,AT1G51850,,,,
366,,AT1G33110,AT2G35935,,,,
367,,AT1G32150,AT5G46910,,,,
368,,AT1G30740,AT3G56800,,,,
369,,AT1G30420,AT3G18560,,,,
370,,AT1G30040,AT3G55470,,,,
371,,AT1G29680,AT5G54810,,,,
372,,AT1G29290,AT3G19260,,,,
373,,AT1G28200,AT5G26770,,,,
374,,AT1G27330,AT4G33440,,,,
375,,AT1G27290,AT3G10930,,,,
376,,AT1G25275,AT2G18690,,,,
377,,AT1G23550,AT4G32030,,,,
378,,AT1G23200,AT4G34460,,,,
379,,AT1G21900,AT3G02585,,,,
380,,AT1G20520,AT3G55830,,,,
381,,AT1G20290,AT5G23130,,,,
382,,AT1G19660,AT5G14700,,,,
383,,AT1G19360,AT5G22450,,,,
384,,AT1G18470,AT1G49000,,,,
385,,AT1G18160,AT1G21370,,,,
386,,AT1G18030,AT3G26020,,,,
387,,AT1G17340,AT5G35370,,,,
388,,AT1G17145,AT5G18490,,,,
389,,AT1G17080,AT2G40000,,,,
390,,AT1G16370,AT1G14550,,,,
391,,AT1G15125,AT3G06760,,,,
392,,AT1G15030,AT3G57760,,,,
393,,AT1G15010,AT1G07240,,,,
394,,AT1G14780,AT1G76970,,,,
395,,AT1G14330,AT3G22060,,,,
396,,AT1G14170,AT5G47960,,,,
397,,AT1G12780,AT5G01550,,,,
398,,AT1G12560,AT4G15120,,,,
399,,AT1G12240,AT3G04135,,,,
400,,AT1G12040,AT5G03355,,,,
401,,AT1G11330,AT5G65920,,,,
402,,AT1G11303,AT3G20410,,,,
403,,AT1G10700,AT5G19240,,,,
404,,AT1G09645,AT3G23123,,,,
405,,AT1G09575,AT1G28370,,,,
406,,AT1G09437,AT1G74380,,,,
407,,AT1G08800,AT5G61560,,,,
408,,AT1G08720,AT1G27020,,,,
409,,AT1G08510,AT1G16090,,,,
410,,AT1G07513,AT1G57700,,,,
411,,AT1G07310,AT1G71040,,,,
412,,AT1G05757,AT3G14050,,,,
413,,AT1G05010,AT1G73080,,,,
414,,AT1G04960,AT5G01100,,,,
415,,AT1G04647,AT5G51630,,,,
416,,AT1G03970,AT1G07520,,,,
417,,AT1G03290,AT4G08285,,,,
418,,AT1G02660,AT4G16950,,,,
419,,AT1G01650,AT1G06800,,,,
420,,AT1G01540,AT5G48410,,,,
421,,AT1G01480,AT5G49900,,,,
422,,AT1G01470,AT1G53080,,,,
423,,,AT5G46450,,,,
424,,,AT5G62020,,,,
425,,,AT5G38212,,,,
426,,,AT2G08915,,,,
427,,,AT3G13650,,,,
428,,,AT4G09035,,,,
429,,,AT2G26380,,,,
430,,,AT5G61160,,,,
431,,,AT1G11670,,,,
432,,,AT5G48430,,,,
433,,,AT2G38290,,,,
434,,,AT1G67460,,,,
435,,,AT5G56960,,,,
436,,,AT5G01640,,,,
437,,,AT1G12750,,,,
438,,,AT5G03380,,,,
439,,,AT4G25810,,,,
440,,,AT3G19930,,,,
441,,,AT2G36840,,,,
442,,,AT5G66900,,,,
443,,,AT3G13432,,,,
444,,,AT5G59680,,,,
445,,,AT4G18253,,,,
446,,,AT5G40590,,,,
447,,,AT4G39640,,,,
448,,,AT1G04200,,,,
449,,,AT1G21450,,,,
450,,,AT5G44870,,,,
451,,,AT3G18250,,,,
452,,,AT3G10720,,,,
453,,,AT2G30870,,,,
454,,,AT2G33120,,,,
455,,,AT5G05850,,,,
456,,,AT5G01542,,,,
457,,,AT2G21500,,,,
458,,,AT2G25297,,,,
459,,,AT1G30810,,,,
460,,,AT1G22510,,,,
461,,,AT1G04513,,,,
462,,,AT2G45760,,,,
463,,,AT1G73740,,,,
464,,,AT3G09940,,,,
465,,,AT1G09070,,,,
466,,,AT5G61600,,,,
467,,,AT3G55270,,,,
468,,,AT1G80380,,,,
469,,,AT4G29050,,,,
470,,,AT1G16640,,,,
471,,,AT2G24570,,,,
472,,,AT2G38780,,,,
473,,,AT1G10050,,,,
474,,,AT4G21903,,,,
475,,,AT2G22880,,,,
476,,,AT1G05575,,,,
477,,,AT5G26920,,,,
478,,,AT4G23010,,,,
479,,,AT3G05660,,,,
480,,,AT1G47890,,,,
481,,,AT5G59550,,,,
482,,,AT5G47580,,,,
483,,,AT4G15233,,,,
484,,,AT5G14930,,,,
485,,,AT5G58430,,,,
486,,,AT1G25390,,,,
487,,,AT1G72060,,,,
488,,,AT1G47130,,,,
489,,,AT3G16720,,,,
490,,,AT4G29110,,,,
491,,,AT5G39030,,,,
492,,,AT4G34480,,,,
493,,,AT1G16120,,,,
494,,,AT4G09030,,,,
495,,,AT1G21110,,,,
496,,,AT5G38210,,,,
497,,,AT2G35658,,,,
498,,,AT4G04570,,,,
499,,,AT1G78850,,,,
500,,,AT4G20880,,,,
501,,,AT2G47260,,,,
502,,,AT3G50060,,,,
503,,,AT2G31865,,,,
504,,,AT5G48540,,,,
505,,,AT5G20050,,,,
506,,,AT1G09623,,,,
507,,,AT5G11000,,,,
508,,,AT1G25400,,,,
509,,,AT4G12120,,,,
510,,,AT5G66850,,,,
511,,,AT1G05675,,,,
512,,,AT4G17500,,,,
513,,,AT3G16525,,,,
514,,,AT1G65510,,,,
515,,,AT4G30600,,,,
516,,,AT3G48450,,,,
517,,,AT2G31880,,,,
518,,,AT1G79380,,,,
519,,,AT1G43000,,,,
520,,,AT3G54620,,,,
521,,,AT1G59820,,,,
522,,,AT3G47570,,,,
523,,,AT3G50480,,,,
524,,,AT3G52870,,,,
525,,,AT1G36623,,,,
526,,,AT5G04720,,,,
527,,,AT1G05670,,,,
528,,,AT3G55150,,,,
529,,,AT4G19140,,,,
530,,,AT5G59420,,,,
531,,,AT4G23170,,,,
532,,,AT3G09920,,,,
533,,,AT3G45730,,,,
534,,,AT2G15480,,,,
535,,,AT1G56140,,,,
536,,,AT3G59880,,,,
537,,,AT5G36001,,,,
538,,,AT1G63360,,,,
539,,,AT4G39030,,,,
540,,,AT1G68330,,,,
541,,,AT5G46080,,,,
542,,,AT3G52710,,,,
543,,,AT1G59740,,,,
544,,,AT1G76390,,,,
545,,,AT1G07650,,,,
546,,,AT2G25735,,,,
547,,,AT3G50760,,,,
548,,,AT2G47070,,,,
549,,,AT4G24570,,,,
550,,,AT2G02370,,,,
551,,,AT3G50910,,,,
552,,,AT2G30990,,,,
553,,,AT3G02070,,,,
554,,,AT4G11850,,,,
555,,,AT5G45130,,,,
556,,,AT4G30430,,,,
557,,,AT3G28940,,,,
558,,,AT5G08340,,,,
559,,,AT3G02880,,,,
560,,,AT1G08315,,,,
561,,,AT5G47220,,,,
562,,,AT1G34370,,,,
563,,,AT5G13810,,,,
564,,,AT3G25510,,,,
565,,,AT1G59865,,,,
566,,,AT1G55365,,,,
567,,,AT1G20823,,,,
568,,,AT5G02595,,,,
569,,,AT5G42830,,,,
570,,,AT1G31930,,,,
571,,,AT5G64120,,,,
572,,,AT3G14090,,,,
573,,,AT2G25295,,,,
574,,,AT1G67800,,,,
575,,,AT5G37540,,,,
576,,,AT3G44350,,,,
577,,,AT5G04020,,,,
578,,,AT4G26690,,,,
579,,,AT3G46600,,,,
580,,,AT3G59700,,,,
581,,,AT5G45280,,,,
582,,,AT5G66210,,,,
583,,,AT5G01815,,,,
584,,,AT1G57630,,,,
585,,,AT5G51180,,,,
586,,,AT1G74360,,,,
587,,,AT3G25900,,,,
588,,,AT1G56060,,,,
589,,,AT4G30850,,,,
590,,,AT1G66920,,,,
591,,,AT4G35110,,,,
592,,,AT4G13180,,,,
593,,,AT3G03125,,,,
594,,,AT3G17690,,,,
595,,,AT1G60730,,,,
596,,,AT4G18205,,,,
597,,,AT1G13530,,,,
598,,,AT3G21150,,,,
599,,,AT4G16860,,,,
600,,,AT1G19270,,,,
601,,,AT5G43650,,,,
602,,,AT4G10530,,,,
603,,,AT1G09637,,,,
604,,,AT3G01290,,,,
605,,,AT4G32300,,,,
606,,,AT1G06137,,,,
607,,,AT4G02350,,,,
608,,,AT2G42350,,,,
609,,,AT2G26300,,,,
610,,,AT1G18980,,,,
611,,,AT3G55980,,,,
612,,,AT1G13390,,,,
613,,,AT3G05075,,,,
614,,,AT5G54170,,,,
615,,,AT5G23510,,,,
616,,,AT3G57880,,,,
617,,,AT2G48010,,,,
618,,,AT2G32235,,,,
619,,,AT1G34260,,,,
620,,,AT5G66070,,,,
621,,,AT4G20780,,,,
622,,,AT4G01740,,,,
623,,,AT3G22260,,,,
624,,,AT5G08660,,,,
625,,,AT2G32800,,,,
626,,,AT4G11000,,,,
627,,,AT4G25670,,,,
628,,,AT5G59820,,,,
629,,,AT1G49050,,,,
630,,,AT4G33430,,,,
631,,,AT4G10970,,,,
632,,,AT5G60410,,,,
633,,,AT1G80450,,,,
634,,,AT1G63720,,,,
635,,,AT5G08920,,,,
636,,,AT4G18340,,,,
637,,,AT4G14368,,,,
638,,,AT1G66160,,,,
639,,,AT2G28830,,,,
640,,,AT1G36622,,,,
641,,,AT5G66640,,,,
642,,,AT4G07855,,,,
643,,,AT3G21520,,,,
644,,,AT2G21120,,,,
645,,,AT3G05370,,,,
646,,,AT4G27970,,,,
647,,,AT4G00300,,,,
648,,,AT1G12580,,,,
649,,,AT1G61380,,,,
650,,,AT1G20980,,,,
651,,,AT5G41740,,,,
652,,,AT5G39785,,,,
653,,,AT3G48090,,,,
654,,,AT4G24160,,,,
655,,,AT2G03530,,,,
656,,,AT4G28150,,,,
657,,,AT5G59732,,,,
658,,,AT2G46440,,,,
659,,,AT5G40780,,,,
660,,,AT3G12630,,,,
661,,,AT5G67450,,,,
662,,,AT4G14220,,,,
663,,,AT3G09830,,,,
664,,,AT1G64065,,,,
665,,,AT3G13380,,,,
666,,,AT1G13480,,,,
667,,,AT4G12790,,,,
668,,,AT2G47130,,,,
669,,,AT1G11210,,,,
670,,,AT4G21560,,,,
671,,,AT1G76440,,,,
672,,,AT2G38480,,,,
673,,,AT1G71950,,,,
674,,,AT2G02310,,,,
675,,,AT5G20480,,,,
676,,,AT1G72910,,,,
677,,,AT1G66880,,,,
678,,,AT5G54730,,,,
679,,,AT1G65790,,,,
680,,,AT5G00990,,,,
681,,,AT4G29780,,,,
682,,,AT2G30360,,,,
683,,,AT5G53110,,,,
684,,,AT3G44635,,,,
685,,,AT2G31810,,,,
686,,,AT3G56790,,,,
687,,,AT1G18200,,,,
688,,,AT3G04300,,,,
689,,,AT2G36430,,,,
690,,,AT3G46530,,,,
691,,,AT3G50960,,,,
692,,,AT2G31955,,,,
693,,,AT4G28400,,,,
694,,,AT3G08030,,,,
695,,,AT5G48530,,,,
696,,,AT3G21305,,,,
697,,,AT4G22470,,,,
698,,,AT1G05837,,,,
699,,,AT2G18680,,,,
700,,,AT1G56250,,,,
701,,,AT1G51670,,,,
702,,,AT4G24380,,,,
703,,,AT4G38940,,,,
704,,,AT3G53270,,,,
705,,,AT4G25660,,,,
706,,,AT2G27310,,,,
707,,,AT4G22820,,,,
708,,,AT5G40460,,,,
709,,,AT5G45710,,,,
