,COL,LYM,COL_LYM,CERK,COL_CERK,LYM_CERK,ALL
49,AT5G23820,AT3G04260,AT3G20440,,,,
50,AT5G23740,AT3G02850,AT1G48600,,,,
51,AT5G23190,AT3G01516,AT4G38775,,,,
52,AT5G22440,AT3G01480,AT5G48070,,,,
53,AT5G21920,AT3G01410,AT2G15128,,,,
54,AT5G21430,AT2G47840,AT2G47590,,,,
55,AT5G20160,AT2G40300,AT2G39670,,,,
56,AT5G19750,AT2G38390,AT1G05190,,,,
57,AT5G19290,AT2G38270,AT5G14910,,,,
58,AT5G19040,AT2G38010,AT3G51740,,,,
59,AT5G18860,AT2G37925,AT3G04340,,,,
60,AT5G17670,AT2G37690,AT4G04350,,,,
61,AT5G17160,AT2G37390,AT3G51820,,,,
62,AT5G17050,AT2G36885,AT2G32230,,,,
63,AT5G17030,AT2G36830,AT1G03630,,,,
64,AT5G16620,AT2G30695,AT3G13120,,,,
65,AT5G14660,AT2G22610,AT1G56050,,,,
66,AT5G14580,AT2G20530,AT5G42720,,,,
67,AT5G14320,AT2G07170,AT5G17870,,,,
68,AT5G14200,AT2G01910,AT1G09750,,,,
69,AT5G13900,AT2G01290,AT5G14650,,,,
70,AT5G13650,AT1G78120,AT4G18440,,,,
71,AT5G13520,AT1G78100,AT2G02740,,,,
72,AT5G13510,AT1G70310,AT3G55800,,,,
73,AT5G11790,AT1G70000,AT4G36610,,,,
74,AT5G11550,AT1G65985,AT3G16290,,,,
75,AT5G11510,AT1G65570,AT3G04650,,,,
76,AT5G10920,AT1G65310,AT1G30680,,,,
77,AT5G08825,AT1G56070,AT3G54090,,,,
78,AT5G08570,AT1G49870,AT5G18570,,,,
79,AT5G08540,AT1G14810,AT1G06002,,,,
80,AT5G08400,AT1G11870,AT3G18390,,,,
81,AT5G08250,AT1G11670,AT4G22880,,,,
82,AT5G07690,AT1G08520,AT5G36180,,,,
83,AT5G07240,AT1G07780,AT3G12930,,,,
84,AT5G07130,AT1G05570,AT2G36690,,,,
85,AT5G07090,,AT1G73600,,,,
86,AT5G06530,,AT5G19220,,,,
87,AT5G06290,,AT4G21770,,,,
88,AT5G06150,,AT2G36250,,,,
89,AT5G04620,,AT1G09513,,,,
90,AT5G04130,,AT4G20130,,,,
91,AT5G03390,,AT4G28250,,,,
92,AT5G02960,,AT3G13180,,,,
93,AT4G39900,,AT1G31690,,,,
94,AT4G39710,,AT1G06000,,,,
95,AT4G39200,,AT1G10522,,,,
96,AT4G38950,,AT5G47500,,,,
97,AT4G35730,,AT2G19990,,,,
98,AT4G34760,,AT2G27402,,,,
99,AT4G34730,,AT1G30530,,,,
100,AT4G34650,,AT5G13580,,,,
101,AT4G34620,,AT4G39800,,,,
102,AT4G34190,,AT3G63160,,,,
103,AT4G33680,,AT1G55490,,,,
104,AT4G33610,,AT2G44040,,,,
105,AT4G33260,,AT5G01590,,,,
106,AT4G31840,,AT2G31840,,,,
107,AT4G30650,,AT2G43030,,,,
108,AT4G30610,,AT3G57610,,,,
109,AT4G30330,,AT5G60660,,,,
110,AT4G30140,,AT5G51720,,,,
111,AT4G29905,,AT3G14390,,,,
112,AT4G29390,,AT3G10690,,,,
113,AT4G28510,,AT5G07030,,,,
114,AT4G28210,,AT5G05270,,,,
115,AT4G27490,,AT1G62780,,,,
116,AT4G27340,,AT5G18660,,,,
117,AT4G27090,,AT1G31330,,,,
118,AT4G26660,,AT1G49860,,,,
119,AT4G26600,,AT3G15140,,,,
120,AT4G25740,,AT3G16250,,,,
121,AT4G25080,,AT2G35500,,,,
122,AT4G25050,,AT1G64770,,,,
123,AT4G24780,,AT5G66470,,,,
124,AT4G24750,,AT4G24280,,,,
125,AT4G23820,,AT4G18480,,,,
126,AT4G21760,,AT3G17185,,,,
127,AT4G21270,,AT1G70890,,,,
128,AT4G20890,,AT1G12800,,,,
129,AT4G20240,,AT1G74470,,,,
130,AT4G20020,,AT4G26220,,,,
131,AT4G19690,,AT3G53900,,,,
132,AT4G18730,,AT1G18250,,,,
133,AT4G16155,,AT1G59990,,,,
134,AT4G15640,,AT3G48730,,,,
135,AT4G15000,,AT4G17340,,,,
136,AT4G13770,,AT3G54050,,,,
137,AT4G12800,,AT5G08050,,,,
138,AT4G12600,,AT1G09310,,,,
139,AT4G12543,,AT5G05740,,,,
140,AT4G11210,,AT2G45470,,,,
141,AT4G10340,,AT5G48000,,,,
142,AT4G08295,,AT3G09260,,,,
143,AT4G06695,,AT5G58250,,,,
144,AT4G04750,,AT4G17560,,,,
145,AT4G03100,,AT4G12320,,,,
146,AT4G02290,,AT4G01310,,,,
147,AT4G02180,,AT4G29060,,,,
148,AT4G01037,,AT4G38770,,,,
149,AT4G00490,,AT3G55400,,,,
150,AT3G63140,,AT1G62750,,,,
151,AT3G62870,,AT2G42220,,,,
152,AT3G62270,,AT2G33800,,,,
153,AT3G62250,,AT2G28950,,,,
154,AT3G61820,,AT5G63420,,,,
155,AT3G61470,,AT5G19221,,,,
156,AT3G59980,,AT4G19710,,,,
157,AT3G59820,,AT3G25700,,,,
158,AT3G59540,,AT2G40010,,,,
159,AT3G58700,,AT4G20362,,,,
160,AT3G57150,,AT2G42600,,,,
161,AT3G57010,,AT3G51240,,,,
162,AT3G56910,,AT1G49975,,,,
163,AT3G56070,,AT5G53500,,,,
164,AT3G55660,,AT5G16250,,,,
165,AT3G55280,,AT5G49030,,,,
166,AT3G55130,,AT4G30720,,,,
167,AT3G54890,,AT1G70830,,,,
168,AT3G54600,,AT4G34290,,,,
169,AT3G53190,,AT3G23940,,,,
170,AT3G52910,,AT1G79560,,,,
171,AT3G51350,,AT1G18370,,,,
172,AT3G49680,,AT5G59500,,,,
173,AT3G49330,,AT5G52520,,,,
174,AT3G49260,,AT3G03630,,,,
175,AT3G47980,,AT2G23350,,,,
176,AT3G46780,,AT1G60950,,,,
177,AT3G46650,,AT4G24770,,,,
178,AT3G46540,,AT5G28500,,,,
179,AT3G46270,,AT3G15190,,,,
180,AT3G45980,,AT5G44340,,,,
181,AT3G45070,,AT4G09040,,,,
182,AT3G45030,,AT5G20630,,,,
183,AT3G42170,,AT2G48130,,,,
184,AT3G32040,,AT1G73330,,,,
185,AT3G29780,,AT1G12900,,,,
186,AT3G29030,,AT3G22620,,,,
187,AT3G28900,,AT3G16420,,,,
188,AT3G27850,,AT3G06145,,,,
189,AT3G25530,,AT1G63680,,,,
190,AT3G24830,,AT3G44890,,,,
191,AT3G24770,,AT1G74970,,,,
192,AT3G24518,,AT1G13270,,,,
193,AT3G24300,,AT4G11190,,,,
194,AT3G23820,,AT3G25660,,,,
195,AT3G23390,,AT3G24430,,,,
196,AT3G23090,,AT4G23940,,,,
197,AT3G22230,,AT2G37220,,,,
198,AT3G21200,,AT3G14930,,,,
199,AT3G20230,,AT2G10940,,,,
200,AT3G19810,,AT5G15180,,,,
201,AT3G19508,,AT3G27180,,,,
202,AT3G19370,,AT1G07320,,,,
203,AT3G18900,,AT3G20370,,,,
204,AT3G18490,,AT2G39310,,,,
205,AT3G18420,,AT3G02060,,,,
206,AT3G17360,,AT1G69200,,,,
207,AT3G17170,,AT2G24060,,,,
208,AT3G16460,,AT1G13420,,,,
209,AT3G16440,,AT5G48880,,,,
210,AT3G16410,,AT4G26370,,,,
211,AT3G16380,,AT5G43290,,,,
212,AT3G16370,,AT5G27390,,,,
213,AT3G16140,,AT5G66530,,,,
214,AT3G15950,,AT2G01520,,,,
215,AT3G15200,,AT3G47650,,,,
216,AT3G14900,,AT1G78570,,,,
217,AT3G14660,,AT3G48500,,,,
218,AT3G14110,,AT3G26060,,,,
219,AT3G13740,,AT1G65060,,,,
220,AT3G10840,,AT2G28900,,,,
221,AT3G10530,,AT5G15780,,,,
222,AT3G10270,,AT3G56090,,,,
223,AT3G09820,,AT5G55280,,,,
224,AT3G09250,,AT2G19970,,,,
225,AT3G09200,,AT4G20360,,,,
226,AT3G08785,,AT5G46580,,,,
227,AT3G07320,,AT2G47940,,,,
228,AT3G07110,,AT2G04030,,,,
229,AT3G06980,,AT5G55220,,,,
230,AT3G06730,,AT3G45710,,,,
231,AT3G06430,,AT4G23430,,,,
232,AT3G06320,,AT2G41680,,,,
233,AT3G06130,,AT5G26800,,,,
234,AT3G05730,,AT2G39040,,,,
235,AT3G05590,,AT3G02885,,,,
236,AT3G05340,,AT1G01790,,,,
237,AT3G04790,,AT4G11320,,,,
238,AT3G04550,,AT1G09340,,,,
239,AT3G04400,,AT3G58610,,,,
240,AT3G03920,,AT5G08280,,,,
241,AT3G03710,,AT4G28660,,,,
242,AT3G03275,,AT5G13930,,,,
243,AT3G03060,,AT1G14030,,,,
244,AT3G02030,,,,,,
245,AT3G01505,,,,,,
246,AT3G01500,,,,,,
247,AT3G01485,,,,,,
248,AT3G01440,,,,,,
249,AT3G01375,,,,,,
250,AT2G48140,,,,,,
251,AT2G47890,,,,,,
252,AT2G47110,,,,,,
253,AT2G44650,,,,,,
254,AT2G43550,,,,,,
255,AT2G43100,,,,,,
256,AT2G41840,,,,,,
257,AT2G41310,,,,,,
258,AT2G40490,,,,,,
259,AT2G39700,,,,,,
260,AT2G39220,,,,,,
261,AT2G38695,,,,,,
262,AT2G38230,,,,,,
263,AT2G37860,,,,,,
264,AT2G37660,,,,,,
265,AT2G36650,,,,,,
266,AT2G36620,,,,,,
267,AT2G36230,,,,,,
268,AT2G36170,,,,,,
269,AT2G36160,,,,,,
270,AT2G35370,,,,,,
271,AT2G35240,,,,,,
272,AT2G35040,,,,,,
273,AT2G34860,,,,,,
274,AT2G34430,,,,,,
275,AT2G34180,,,,,,
276,AT2G33460,,,,,,
277,AT2G33370,,,,,,
278,AT2G33210,,,,,,
279,AT2G32990,,,,,,
280,AT2G32650,,,,,,
281,AT2G32645,,,,,,
282,AT2G30210,,,,,,
283,AT2G29180,,,,,,
284,AT2G28740,,,,,,
285,AT2G28620,,,,,,
286,AT2G27720,,,,,,
287,AT2G27710,,,,,,
288,AT2G25830,,,,,,
289,AT2G25210,,,,,,
290,AT2G24090,,,,,,
291,AT2G23000,,,,,,
292,AT2G22920,,,,,,
293,AT2G21385,,,,,,
294,AT2G20890,,,,,,
295,AT2G19730,,,,,,
296,AT2G18020,,,,,,
297,AT2G16850,,,,,,
298,AT2G16660,,,,,,
299,AT2G15000,,,,,,
300,AT2G14880,,,,,,
301,AT2G13820,,,,,,
302,AT2G12170,,,,,,
303,AT2G11910,,,,,,
304,AT2G04530,,,,,,
305,AT2G04090,,,,,,
306,AT2G03280,,,,,,
307,AT2G03090,,,,,,
308,AT2G02100,,,,,,
309,AT1G80850,,,,,,
310,AT1G80770,,,,,,
311,AT1G80480,,,,,,
312,AT1G80240,,,,,,
313,AT1G78990,,,,,,
314,AT1G78630,,,,,,
315,AT1G78580,,,,,,
316,AT1G78370,,,,,,
317,AT1G77750,,,,,,
318,AT1G76680,,,,,,
319,AT1G76450,,,,,,
320,AT1G75900,,,,,,
321,AT1G75280,,,,,,
322,AT1G74880,,,,,,
323,AT1G74770,,,,,,
324,AT1G74560,,,,,,
325,AT1G73530,,,,,,
326,AT1G72610,,,,,,
327,AT1G72600,,,,,,
328,AT1G72040,,,,,,
329,AT1G70985,,,,,,
330,AT1G70600,,,,,,
331,AT1G70370,,,,,,
332,AT1G70200,,,,,,
333,AT1G69740,,,,,,
334,AT1G68590,,,,,,
335,AT1G67830,,,,,,
336,AT1G67790,,,,,,
337,AT1G67700,,,,,,
338,AT1G67430,,,,,,
339,AT1G66800,,,,,,
340,AT1G65900,,,,,,
341,AT1G64390,,,,,,
342,AT1G62770,,,,,,
343,AT1G62390,,,,,,
344,AT1G61520,,,,,,
345,AT1G60550,,,,,,
346,AT1G58080,,,,,,
347,AT1G57660,,,,,,
348,AT1G55990,,,,,,
349,AT1G55480,,,,,,
350,AT1G55260,,,,,,
351,AT1G55140,,,,,,
352,AT1G53520,,,,,,
353,AT1G52930,,,,,,
354,AT1G52230,,,,,,
355,AT1G51700,,,,,,
356,AT1G51470,,,,,,
357,AT1G48570,,,,,,
358,AT1G48520,,,,,,
359,AT1G48460,,,,,,
360,AT1G48355,,,,,,
361,AT1G48350,,,,,,
362,AT1G47600,,,,,,
363,AT1G45015,,,,,,
364,AT1G44575,,,,,,
365,AT1G42970,,,,,,
366,AT1G35680,,,,,,
367,AT1G33170,,,,,,
368,AT1G33040,,,,,,
369,AT1G32470,,,,,,
370,AT1G31320,,,,,,
371,AT1G29980,,,,,,
372,AT1G29920,,,,,,
373,AT1G29910,,,,,,
374,AT1G28290,,,,,,
375,AT1G25450,,,,,,
376,AT1G24020,,,,,,
377,AT1G23290,,,,,,
378,AT1G21500,,,,,,
379,AT1G20020,,,,,,
380,AT1G18730,,,,,,
381,AT1G18650,,,,,,
382,AT1G18540,,,,,,
383,AT1G17850,,,,,,
384,AT1G17560,,,,,,
385,AT1G16640,,,,,,
386,AT1G16080,,,,,,
387,AT1G15885,,,,,,
388,AT1G15390,,,,,,
389,AT1G15260,,,,,,
390,AT1G15140,,,,,,
391,AT1G15000,,,,,,
392,AT1G14960,,,,,,
393,AT1G13930,,,,,,
394,AT1G11750,,,,,,
395,AT1G08757,,,,,,
396,AT1G07880,,,,,,
397,AT1G05562,,,,,,
398,AT1G05560,,,,,,
399,AT1G05523,,,,,,
400,AT1G04820,,,,,,
401,AT1G04680,,,,,,
402,AT1G04620,,,,,,
403,AT1G04420,,,,,,
404,AT1G03780,,,,,,
405,AT1G03475,,,,,,
406,AT1G01080,,,,,,
