,COL,LYM,COL_LYM,CERK,COL_CERK,LYM_CERK,ALL
523,,AT4G02010,AT1G08590,,,,
524,,AT4G01450,AT5G15740,,,,
525,,AT4G01440,AT4G36690,,,,
526,,AT4G01390,AT4G16380,,,,
527,,AT4G00810,AT1G20070,,,,
528,,AT4G00630,AT4G25620,,,,
529,,AT4G00620,AT3G26744,,,,
530,,AT4G00430,AT5G20290,,,,
531,,AT4G00340,AT4G19530,,,,
532,,AT4G00270,AT3G54470,,,,
533,,AT4G00100,AT3G53700,,,,
534,,AT4G00050,AT4G28890,,,,
535,,AT3G63445,AT1G08580,,,,
536,,AT3G63110,AT3G15570,,,,
537,,AT3G63095,AT1G61350,,,,
538,,AT3G63090,AT1G48560,,,,
539,,AT3G62940,AT3G04530,,,,
540,,AT3G62870,AT4G26542,,,,
541,,AT3G62530,AT2G41060,,,,
542,,AT3G62310,AT2G27820,,,,
543,,AT3G62300,AT5G13730,,,,
544,,AT3G62250,AT1G11700,,,,
545,,AT3G61780,AT3G12610,,,,
546,,AT3G61650,AT3G21760,,,,
547,,AT3G61490,AT1G72600,,,,
548,,AT3G61110,AT2G40330,,,,
549,,AT3G60850,AT5G47370,,,,
550,,AT3G60830,AT5G46160,,,,
551,,AT3G60770,AT1G27930,,,,
552,,AT3G60245,AT3G21560,,,,
553,,AT3G59540,AT2G27770,,,,
554,,AT3G59220,AT1G70550,,,,
555,,AT3G58980,AT2G41231,,,,
556,,AT3G58700,AT4G35030,,,,
557,,AT3G58690,AT3G18310,,,,
558,,AT3G58470,AT2G44730,,,,
559,,AT3G58430,AT4G00480,,,,
560,,AT3G58200,AT4G12300,,,,
561,,AT3G58090,AT3G26750,,,,
562,,AT3G57980,AT1G79630,,,,
563,,AT3G57830,AT3G59940,,,,
564,,AT3G57590,AT1G65010,,,,
565,,AT3G57560,AT5G43700,,,,
566,,AT3G57150,AT5G65630,,,,
567,,AT3G57010,AT1G14410,,,,
568,,AT3G56990,AT5G15410,,,,
569,,AT3G56450,AT1G53730,,,,
570,,AT3G56430,AT4G18040,,,,
571,,AT3G56340,AT1G79080,,,,
572,,AT3G56150,AT5G35320,,,,
573,,AT3G56090,AT3G18130,,,,
574,,AT3G55750,AT2G47440,,,,
575,,AT3G55660,AT5G23070,,,,
576,,AT3G55340,AT4G34220,,,,
577,,AT3G55280,AT5G17790,,,,
578,,AT3G55250,AT4G38620,,,,
579,,AT3G55010,AT5G56140,,,,
580,,AT3G55000,AT2G04965,,,,
581,,AT3G54980,AT5G02590,,,,
582,,AT3G54970,AT2G30070,,,,
583,,AT3G53740,AT5G43040,,,,
584,,AT3G53510,AT5G57780,,,,
585,,AT3G53170,AT5G20620,,,,
586,,AT3G53100,AT5G03553,,,,
587,,AT3G53020,AT3G61898,,,,
588,,AT3G52930,AT3G61950,,,,
589,,AT3G52780,AT4G14620,,,,
590,,AT3G52580,AT3G10070,,,,
591,,AT3G52525,AT2G47610,,,,
592,,AT3G52170,AT2G40475,,,,
593,,AT3G51800,AT1G15100,,,,
594,,AT3G51740,AT3G18320,,,,
595,,AT3G51480,AT4G22560,,,,
596,,AT3G51410,AT3G14330,,,,
597,,AT3G51400,AT1G51170,,,,
598,,AT3G51290,AT3G50690,,,,
599,,AT3G50420,AT1G56430,,,,
600,,AT3G49910,AT3G25700,,,,
601,,AT3G49900,AT4G09500,,,,
602,,AT3G49668,AT4G16490,,,,
603,,AT3G49560,AT2G35130,,,,
604,,AT3G49250,AT5G56860,,,,
605,,AT3G49080,AT4G03190,,,,
606,,AT3G49010,AT5G03670,,,,
607,,AT3G48930,AT3G06980,,,,
608,,AT3G48500,AT1G77230,,,,
609,,AT3G48120,AT3G53870,,,,
610,,AT3G47620,AT4G04745,,,,
611,,AT3G47430,AT3G56860,,,,
612,,AT3G47420,AT1G74940,,,,
613,,AT3G47370,AT1G08880,,,,
614,,AT3G46810,AT1G64650,,,,
615,,AT3G46668,AT1G75960,,,,
616,,AT3G45930,AT3G27880,,,,
617,,AT3G45900,AT1G11430,,,,
618,,AT3G45750,AT1G55040,,,,
619,,AT3G45390,AT4G40060,,,,
620,,AT3G45260,AT3G59040,,,,
621,,AT3G45230,AT2G40230,,,,
622,,AT3G45160,AT3G14600,,,,
623,,AT3G45030,AT1G69760,,,,
624,,AT3G44990,AT2G18560,,,,
625,,AT3G44750,AT2G18110,,,,
626,,AT3G44600,AT1G80080,,,,
627,,AT3G44590,AT2G45160,,,,
628,,AT3G44450,AT3G53460,,,,
629,,AT3G44435,AT3G24070,,,,
630,,AT3G44330,AT2G46660,,,,
631,,AT3G44110,AT3G06990,,,,
632,,AT3G43580,AT4G00040,,,,
633,,AT3G30460,AT1G62030,,,,
634,,AT3G29200,AT4G38100,,,,
635,,AT3G28900,AT1G72645,,,,
636,,AT3G28720,AT1G10240,,,,
637,,AT3G27740,AT3G53430,,,,
638,,AT3G27520,AT3G22125,,,,
639,,AT3G27510,AT4G03210,,,,
640,,AT3G27320,AT4G27240,,,,
641,,AT3G27280,AT2G09975,,,,
642,,AT3G26780,AT5G17300,,,,
643,,AT3G26240,AT1G08592,,,,
644,,AT3G25940,AT5G54040,,,,
645,,AT3G25870,AT4G26795,,,,
646,,AT3G25520,AT3G50700,,,,
647,,AT3G25410,AT3G13230,,,,
648,,AT3G25230,AT1G25440,,,,
649,,AT3G24830,AT5G59920,,,,
650,,AT3G24760,AT1G48570,,,,
651,,AT3G24518,AT5G24470,,,,
652,,AT3G24320,AT5G10350,,,,
653,,AT3G23990,AT3G12690,,,,
654,,AT3G23880,AT5G60960,,,,
655,,AT3G23740,AT2G01410,,,,
656,,AT3G23620,AT3G19680,,,,
657,,AT3G23590,AT2G43340,,,,
658,,AT3G22840,AT4G16720,,,,
659,,AT3G22820,AT5G46580,,,,
660,,AT3G22660,AT2G41310,,,,
661,,AT3G22520,AT2G17265,,,,
662,,AT3G22380,AT4G36920,,,,
663,,AT3G22310,AT2G43260,,,,
664,,AT3G21540,AT1G28400,,,,
665,,AT3G21110,AT5G09510,,,,
666,,AT3G20830,AT5G52180,,,,
667,,AT3G20670,AT1G12330,,,,
668,,AT3G20240,AT1G12820,,,,
669,,AT3G20050,AT1G28090,,,,
670,,AT3G20000,AT5G17640,,,,
671,,AT3G19590,AT5G14370,,,,
672,,AT3G19440,AT1G16390,,,,
673,,AT3G19230,AT5G01740,,,,
674,,AT3G18190,AT3G58990,,,,
675,,AT3G18110,,,,,
676,,AT3G18100,,,,,
677,,AT3G17970,,,,,
678,,AT3G17910,,,,,
679,,AT3G17840,,,,,
680,,AT3G17465,,,,,
681,,AT3G17170,,,,,
682,,AT3G16810,,,,,
683,,AT3G16780,,,,,
684,,AT3G16750,,,,,
685,,AT3G16670,,,,,
686,,AT3G16330,,,,,
687,,AT3G16200,,,,,
688,,AT3G16080,,,,,
689,,AT3G16000,,,,,
690,,AT3G15970,,,,,
691,,AT3G15354,,,,,
692,,AT3G15095,,,,,
693,,AT3G15090,,,,,
694,,AT3G15080,,,,,
695,,AT3G15000,,,,,
696,,AT3G14180,,,,,
697,,AT3G13940,,,,,
698,,AT3G13810,,,,,
699,,AT3G13580,,,,,
700,,AT3G13470,,,,,
701,,AT3G13360,,,,,
702,,AT3G13350,,,,,
703,,AT3G13224,,,,,
704,,AT3G13190,,,,,
705,,AT3G12990,,,,,
706,,AT3G12955,,,,,
707,,AT3G12370,,,,,
708,,AT3G12050,,,,,
709,,AT3G11964,,,,,
710,,AT3G11940,,,,,
711,,AT3G11670,,,,,
712,,AT3G11590,,,,,
713,,AT3G11400,,,,,
714,,AT3G11340,,,,,
715,,AT3G11250,,,,,
716,,AT3G11210,,,,,
717,,AT3G11110,,,,,
718,,AT3G10690,,,,,
719,,AT3G10610,,,,,
720,,AT3G10520,,,,,
721,,AT3G10110,,,,,
722,,AT3G09890,,,,,
723,,AT3G09850,,,,,
724,,AT3G09820,,,,,
725,,AT3G09730,,,,,
726,,AT3G09670,,,,,
727,,AT3G09650,,,,,
728,,AT3G09630,,,,,
729,,AT3G09500,,,,,
730,,AT3G09440,,,,,
731,,AT3G09350,,,,,
732,,AT3G09200,,,,,
733,,AT3G09005,,,,,
734,,AT3G08670,,,,,
735,,AT3G08350,,,,,
736,,AT3G08225,,,,,
737,,AT3G07860,,,,,
738,,AT3G07615,,,,,
739,,AT3G07590,,,,,
740,,AT3G07540,,,,,
741,,AT3G07215,,,,,
742,,AT3G07210,,,,,
743,,AT3G07110,,,,,
744,,AT3G07050,,,,,
745,,AT3G06950,,,,,
746,,AT3G06868,,,,,
747,,AT3G06700,,,,,
748,,AT3G06590,,,,,
749,,AT3G06530,,,,,
750,,AT3G06436,,,,,
751,,AT3G06355,,,,,
752,,AT3G06270,,,,,
753,,AT3G06240,,,,,
754,,AT3G06145,,,,,
755,,AT3G06035,,,,,
756,,AT3G06010,,,,,
757,,AT3G05936,,,,,
758,,AT3G05800,,,,,
759,,AT3G05690,,,,,
760,,AT3G05600,,,,,
761,,AT3G05590,,,,,
762,,AT3G05560,,,,,
763,,AT3G05510,,,,,
764,,AT3G05470,,,,,
765,,AT3G05355,,,,,
766,,AT3G05240,,,,,
767,,AT3G05130,,,,,
768,,AT3G05060,,,,,
769,,AT3G04920,,,,,
770,,AT3G04840,,,,,
771,,AT3G04750,,,,,
772,,AT3G04710,,,,,
773,,AT3G04690,,,,,
774,,AT3G04570,,,,,
775,,AT3G04500,,,,,
776,,AT3G04460,,,,,
777,,AT3G04260,,,,,
778,,AT3G03965,,,,,
779,,AT3G03960,,,,,
780,,AT3G03920,,,,,
781,,AT3G03780,,,,,
782,,AT3G03710,,,,,
783,,AT3G03690,,,,,
784,,AT3G03460,,,,,
785,,AT3G03190,,,,,
786,,AT3G03140,,,,,
787,,AT3G03130,,,,,
788,,AT3G02910,,,,,
789,,AT3G02760,,,,,
790,,AT3G02650,,,,,
791,,AT3G02560,,,,,
792,,AT3G02450,,,,,
793,,AT3G02250,,,,,
794,,AT3G02225,,,,,
795,,AT3G02220,,,,,
796,,AT3G02210,,,,,
797,,AT3G02080,,,,,
798,,AT3G02060,,,,,
799,,AT3G01565,,,,,
800,,AT3G01400,,,,,
801,,AT3G01375,,,,,
802,,AT3G01370,,,,,
803,,AT3G01142,,,,,
804,,AT2G48030,,,,,
805,,AT2G47790,,,,,
806,,AT2G47450,,,,,
807,,AT2G47360,,,,,
808,,AT2G47230,,,,,
809,,AT2G47110,,,,,
810,,AT2G47020,,,,,
811,,AT2G46630,,,,,
812,,AT2G46280,,,,,
813,,AT2G45950,,,,,
814,,AT2G45900,,,,,
815,,AT2G45870,,,,,
816,,AT2G45730,,,,,
817,,AT2G45720,,,,,
818,,AT2G45685,,,,,
819,,AT2G45680,,,,,
820,,AT2G45480,,,,,
821,,AT2G45320,,,,,
822,,AT2G45080,,,,,
823,,AT2G44710,,,,,
824,,AT2G44260,,,,,
825,,AT2G44255,,,,,
826,,AT2G44120,,,,,
827,,AT2G43500,,,,,
828,,AT2G43470,,,,,
829,,AT2G43465,,,,,
830,,AT2G43460,,,,,
831,,AT2G42910,,,,,
832,,AT2G42850,,,,,
833,,AT2G42840,,,,,
834,,AT2G42740,,,,,
835,,AT2G42300,,,,,
836,,AT2G42280,,,,,
837,,AT2G41900,,,,,
838,,AT2G41840,,,,,
839,,AT2G41670,,,,,
840,,AT2G40660,,,,,
841,,AT2G40570,,,,,
842,,AT2G40540,,,,,
843,,AT2G40430,,,,,
844,,AT2G40360,,,,,
845,,AT2G40290,,,,,
846,,AT2G40200,,,,,
847,,AT2G39990,,,,,
848,,AT2G39980,,,,,
849,,AT2G39920,,,,,
850,,AT2G39900,,,,,
851,,AT2G39670,,,,,
852,,AT2G39460,,,,,
853,,AT2G38580,,,,,
854,,AT2G38560,,,,,
855,,AT2G37690,,,,,
856,,AT2G37620,,,,,
857,,AT2G37600,,,,,
858,,AT2G37460,,,,,
859,,AT2G37400,,,,,
860,,AT2G37390,,,,,
861,,AT2G37360,,,,,
862,,AT2G37270,,,,,
863,,AT2G37190,,,,,
864,,AT2G37100,,,,,
865,,AT2G36990,,,,,
866,,AT2G36930,,,,,
867,,AT2G36880,,,,,
868,,AT2G36750,,,,,
869,,AT2G36620,,,,,
870,,AT2G36570,,,,,
871,,AT2G36460,,,,,
872,,AT2G36400,,,,,
873,,AT2G36170,,,,,
874,,AT2G36160,,,,,
875,,AT2G36070,,,,,
876,,AT2G36030,,,,,
877,,AT2G36000,,,,,
878,,AT2G35742,,,,,
879,,AT2G35120,,,,,
880,,AT2G35075,,,,,
881,,AT2G35040,,,,,
882,,AT2G34780,,,,,
883,,AT2G34480,,,,,
884,,AT2G34080,,,,,
885,,AT2G34050,,,,,
886,,AT2G33860,,,,,
887,,AT2G33845,,,,,
888,,AT2G33620,,,,,
889,,AT2G33500,,,,,
890,,AT2G33370,,,,,
891,,AT2G33320,,,,,
892,,AT2G33210,,,,,
893,,AT2G32650,,,,,
894,,AT2G32645,,,,,
895,,AT2G32640,,,,,
896,,AT2G32480,,,,,
897,,AT2G32060,,,,,
898,,AT2G31790,,,,,
899,,AT2G31751,,,,,
900,,AT2G31750,,,,,
901,,AT2G31610,,,,,
902,,AT2G31560,,,,,
903,,AT2G31060,,,,,
904,,AT2G30695,,,,,
905,,AT2G29660,,,,,
906,,AT2G29550,,,,,
907,,AT2G29530,,,,,
908,,AT2G29300,,,,,
909,,AT2G29210,,,,,
910,,AT2G29200,,,,,
911,,AT2G28790,,,,,
912,,AT2G28780,,,,,
913,,AT2G28720,,,,,
914,,AT2G28600,,,,,
915,,AT2G28410,,,,,
916,,AT2G28000,,,,,
917,,AT2G27840,,,,,
918,,AT2G27800,,,,,
919,,AT2G27720,,,,,
920,,AT2G27710,,,,,
921,,AT2G27530,,,,,
922,,AT2G27402,,,,,
923,,AT2G27060,,,,,
924,,AT2G26860,,,,,
925,,AT2G26790,,,,,
926,,AT2G26680,,,,,
927,,AT2G26150,,,,,
928,,AT2G25970,,,,,
929,,AT2G25770,,,,,
930,,AT2G25650,,,,,
931,,AT2G25640,,,,,
932,,AT2G25480,,,,,
933,,AT2G25430,,,,,
934,,AT2G25420,,,,,
935,,AT2G25210,,,,,
936,,AT2G24990,,,,,
937,,AT2G24762,,,,,
938,,AT2G24060,,,,,
939,,AT2G23530,,,,,
940,,AT2G23430,,,,,
941,,AT2G23350,,,,,
942,,AT2G21660,,,,,
943,,AT2G21580,,,,,
944,,AT2G21200,,,,,
945,,AT2G21130,,,,,
946,,AT2G21050,,,,,
947,,AT2G20830,,,,,
948,,AT2G20720,,,,,
949,,AT2G20570,,,,,
950,,AT2G20540,,,,,
951,,AT2G20530,,,,,
952,,AT2G20490,,,,,
953,,AT2G20450,,,,,
954,,AT2G20180,,,,,
955,,AT2G20060,,,,,
956,,AT2G20020,,,,,
957,,AT2G19990,,,,,
958,,AT2G19970,,,,,
959,,AT2G19750,,,,,
960,,AT2G19730,,,,,
961,,AT2G19640,,,,,
962,,AT2G19385,,,,,
963,,AT2G18990,,,,,
964,,AT2G18900,,,,,
965,,AT2G18570,,,,,
966,,AT2G18328,,,,,
967,,AT2G18220,,,,,
968,,AT2G18020,,,,,
969,,AT2G17972,,,,,
970,,AT2G17787,,,,,
971,,AT2G17620,,,,,
972,,AT2G17360,,,,,
973,,AT2G17250,,,,,
974,,AT2G16940,,,,,
975,,AT2G16880,,,,,
976,,AT2G16640,,,,,
977,,AT2G16510,,,,,
978,,AT2G16370,,,,,
979,,AT2G15690,,,,,
980,,AT2G15430,,,,,
981,,AT2G15050,,,,,
982,,AT2G14460,,,,,
983,,AT2G14285,,,,,
984,,AT2G12462,,,,,
985,,AT2G11890,,,,,
986,,AT2G11035,,,,,
987,,AT2G09990,,,,,
988,,AT2G09785,,,,,
989,,AT2G09565,,,,,
990,,AT2G09205,,,,,
991,,AT2G07340,,,,,
992,,AT2G06465,,,,,
993,,AT2G05920,,,,,
994,,AT2G04955,,,,,
995,,AT2G04450,,,,,
996,,AT2G03750,,,,,
997,,AT2G03220,,,,,
998,,AT2G02980,,,,,
999,,AT2G02880,,,,,
1000,,AT2G02130,,,,,
1001,,AT2G02100,,,,,
1002,,AT2G01970,,,,,
1003,,AT2G01950,,,,,
1004,,AT2G01913,,,,,
1005,,AT2G01900,,,,,
1006,,AT2G01250,,,,,
1007,,AT2G01120,,,,,
1008,,AT2G01100,,,,,
1009,,AT1G80750,,,,,
1010,,AT1G80270,,,,,
1011,,AT1G79920,,,,,
1012,,AT1G79550,,,,,
1013,,AT1G79540,,,,,
1014,,AT1G79500,,,,,
1015,,AT1G79200,,,,,
1016,,AT1G79090,,,,,
1017,,AT1G78930,,,,,
1018,,AT1G78730,,,,,
1019,,AT1G78476,,,,,
1020,,AT1G78270,,,,,
1021,,AT1G78206,,,,,
1022,,AT1G78090,,,,,
1023,,AT1G77740,,,,,
1024,,AT1G77550,,,,,
1025,,AT1G77030,,,,,
1026,,AT1G77000,,,,,
1027,,AT1G76892,,,,,
1028,,AT1G76870,,,,,
1029,,AT1G76280,,,,,
1030,,AT1G76240,,,,,
1031,,AT1G75980,,,,,
1032,,AT1G75800,,,,,
1033,,AT1G75710,,,,,
1034,,AT1G75240,,,,,
1035,,AT1G75200,,,,,
1036,,AT1G74720,,,,,
1037,,AT1G74310,,,,,
1038,,AT1G74270,,,,,
1039,,AT1G74090,,,,,
1040,,AT1G74060,,,,,
1041,,AT1G73940,,,,,
1042,,AT1G73710,,,,,
1043,,AT1G73620,,,,,
1044,,AT1G73490,,,,,
1045,,AT1G73230,,,,,
1046,,AT1G73090,,,,,
1047,,AT1G72800,,,,,
1048,,AT1G72440,,,,,
1049,,AT1G71910,,,,,
1050,,AT1G71850,,,,,
1051,,AT1G71130,,,,,
1052,,AT1G70940,,,,,
1053,,AT1G70710,,,,,
1054,,AT1G70600,,,,,
1055,,AT1G70500,,,,,
1056,,AT1G70360,,,,,
1057,,AT1G70210,,,,,
1058,,AT1G70190,,,,,
1059,,AT1G70070,,,,,
1060,,AT1G69580,,,,,
1061,,AT1G69295,,,,,
1062,,AT1G69210,,,,,
1063,,AT1G69200,,,,,
1064,,AT1G69070,,,,,
1065,,AT1G68238,,,,,
1066,,AT1G68120,,,,,
1067,,AT1G67110,,,,,
1068,,AT1G66840,,,,,
1069,,AT1G66470,,,,,
1070,,AT1G66440,,,,,
1071,,AT1G66140,,,,,
1072,,AT1G65620,,,,,
1073,,AT1G65370,,,,,
1074,,AT1G65320,,,,,
1075,,AT1G65030,,,,,
1076,,AT1G64880,,,,,
1077,,AT1G64640,,,,,
1078,,AT1G64630,,,,,
1079,,AT1G64450,,,,,
1080,,AT1G64190,,,,,
1081,,AT1G63470,,,,,
1082,,AT1G63430,,,,,
1083,,AT1G62970,,,,,
1084,,AT1G62680,,,,,
1085,,AT1G62500,,,,,
1086,,AT1G62390,,,,,
1087,,AT1G62280,,,,,
1088,,AT1G62110,,,,,
1089,,AT1G62085,,,,,
1090,,AT1G62020,,,,,
1091,,AT1G61970,,,,,
1092,,AT1G61870,,,,,
1093,,AT1G61570,,,,,
1094,,AT1G60590,,,,,
1095,,AT1G60560,,,,,
1096,,AT1G60545,,,,,
1097,,AT1G60530,,,,,
1098,,AT1G60525,,,,,
1099,,AT1G60230,,,,,
1100,,AT1G60080,,,,,
1101,,AT1G58380,,,,,
1102,,AT1G57860,,,,,
1103,,AT1G57720,,,,,
1104,,AT1G57660,,,,,
1105,,AT1G56450,,,,,
1106,,AT1G56440,,,,,
1107,,AT1G56110,,,,,
1108,,AT1G56070,,,,,
1109,,AT1G55690,,,,,
1110,,AT1G55610,,,,,
1111,,AT1G55580,,,,,
1112,,AT1G55310,,,,,
1113,,AT1G55300,,,,,
1114,,AT1G55280,,,,,
1115,,AT1G54270,,,,,
1116,,AT1G54260,,,,,
1117,,AT1G53708,,,,,
1118,,AT1G53700,,,,,
1119,,AT1G53541,,,,,
1120,,AT1G53510,,,,,
1121,,AT1G53500,,,,,
1122,,AT1G53345,,,,,
1123,,AT1G53240,,,,,
1124,,AT1G53130,,,,,
1125,,AT1G52980,,,,,
1126,,AT1G52930,,,,,
1127,,AT1G52760,,,,,
1128,,AT1G52750,,,,,
1129,,AT1G52620,,,,,
1130,,AT1G52540,,,,,
1131,,AT1G52300,,,,,
1132,,AT1G52160,,,,,
1133,,AT1G52150,,,,,
1134,,AT1G51965,,,,,
1135,,AT1G51940,,,,,
1136,,AT1G51550,,,,,
1137,,AT1G51450,,,,,
1138,,AT1G50575,,,,,
1139,,AT1G50490,,,,,
1140,,AT1G50270,,,,,
1141,,AT1G49750,,,,,
1142,,AT1G49600,,,,,
1143,,AT1G49470,,,,,
1144,,AT1G49350,,,,,
1145,,AT1G48920,,,,,
1146,,AT1G48760,,,,,
1147,,AT1G48750,,,,,
1148,,AT1G48740,,,,,
1149,,AT1G48670,,,,,
1150,,AT1G48630,,,,,
1151,,AT1G48610,,,,,
1152,,AT1G48580,,,,,
1153,,AT1G48100,,,,,
1154,,AT1G47970,,,,,
1155,,AT1G47900,,,,,
1156,,AT1G46480,,,,,
1157,,AT1G46264,,,,,
1158,,AT1G45230,,,,,
1159,,AT1G44760,,,,,
1160,,AT1G44740,,,,,
1161,,AT1G44110,,,,,
1162,,AT1G43765,,,,,
1163,,AT1G43170,,,,,
1164,,AT1G42430,,,,,
1165,,AT1G34844,,,,,
1166,,AT1G34130,,,,,
1167,,AT1G34030,,,,,
1168,,AT1G33470,,,,,
1169,,AT1G33265,,,,,
1170,,AT1G33170,,,,,
1171,,AT1G33140,,,,,
1172,,AT1G33040,,,,,
1173,,AT1G32380,,,,,
1174,,AT1G32240,,,,,
1175,,AT1G32190,,,,,
1176,,AT1G31920,,,,,
1177,,AT1G31770,,,,,
1178,,AT1G31660,,,,,
1179,,AT1G31650,,,,,
1180,,AT1G31280,,,,,
1181,,AT1G31180,,,,,
1182,,AT1G31050,,,,,
1183,,AT1G30970,,,,,
1184,,AT1G30960,,,,,
1185,,AT1G30610,,,,,
1186,,AT1G30510,,,,,
1187,,AT1G30490,,,,,
1188,,AT1G30200,,,,,
1189,,AT1G29900,,,,,
1190,,AT1G29820,,,,,
1191,,AT1G29780,,,,,
1192,,AT1G29355,,,,,
1193,,AT1G29320,,,,,
1194,,AT1G28680,,,,,
1195,,AT1G28350,,,,,
1196,,AT1G28290,,,,,
1197,,AT1G28110,,,,,
1198,,AT1G27921,,,,,
1199,,AT1G27690,,,,,
1200,,AT1G27650,,,,,
1201,,AT1G27630,,,,,
1202,,AT1G27520,,,,,
1203,,AT1G27400,,,,,
1204,,AT1G27370,,,,,
1205,,AT1G27120,,,,,
1206,,AT1G26761,,,,,
1207,,AT1G26460,,,,,
1208,,AT1G26210,,,,,
1209,,AT1G25510,,,,,
1210,,AT1G24625,,,,,
1211,,AT1G24510,,,,,
1212,,AT1G24490,,,,,
1213,,AT1G24280,,,,,
1214,,AT1G23980,,,,,
1215,,AT1G23820,,,,,
1216,,AT1G23410,,,,,
1217,,AT1G23300,,,,,
1218,,AT1G23290,,,,,
1219,,AT1G23080,,,,,
1220,,AT1G22780,,,,,
1221,,AT1G21690,,,,,
1222,,AT1G21600,,,,,
1223,,AT1G20930,,,,,
1224,,AT1G20870,,,,,
1225,,AT1G20380,,,,,
1226,,AT1G20370,,,,,
1227,,AT1G20220,,,,,
1228,,AT1G19190,,,,,
1229,,AT1G18850,,,,,
1230,,AT1G18650,,,,,
1231,,AT1G18590,,,,,
1232,,AT1G18440,,,,,
1233,,AT1G18250,,,,,
1234,,AT1G18100,,,,,
1235,,AT1G18080,,,,,
1236,,AT1G17880,,,,,
1237,,AT1G16870,,,,,
1238,,AT1G16830,,,,,
1239,,AT1G16740,,,,,
1240,,AT1G16520,,,,,
1241,,AT1G16510,,,,,
1242,,AT1G16400,,,,,
1243,,AT1G16350,,,,,
1244,,AT1G16280,,,,,
1245,,AT1G16030,,,,,
1246,,AT1G16000,,,,,
1247,,AT1G15690,,,,,
1248,,AT1G15550,,,,,
1249,,AT1G15510,,,,,
1250,,AT1G15490,,,,,
1251,,AT1G15420,,,,,
1252,,AT1G15002,,,,,
1253,,AT1G14970,,,,,
1254,,AT1G14900,,,,,
1255,,AT1G14620,,,,,
1256,,AT1G14600,,,,,
1257,,AT1G14580,,,,,
1258,,AT1G14320,,,,,
1259,,AT1G14180,,,,,
1260,,AT1G13730,,,,,
1261,,AT1G13630,,,,,
1262,,AT1G13160,,,,,
1263,,AT1G13030,,,,,
1264,,AT1G12845,,,,,
1265,,AT1G12830,,,,,
1266,,AT1G12420,,,,,
1267,,AT1G12300,,,,,
1268,,AT1G12280,,,,,
1269,,AT1G12270,,,,,
1270,,AT1G11592,,,,,
1271,,AT1G10790,,,,,
1272,,AT1G10640,,,,,
1273,,AT1G10522,,,,,
1274,,AT1G09750,,,,,
1275,,AT1G09690,,,,,
1276,,AT1G09533,,,,,
1277,,AT1G09520,,,,,
1278,,AT1G09040,,,,,
1279,,AT1G08780,,,,,
1280,,AT1G08757,,,,,
1281,,AT1G08645,,,,,
1282,,AT1G08547,,,,,
1283,,AT1G08360,,,,,
1284,,AT1G08037,,,,,
1285,,AT1G07983,,,,,
1286,,AT1G07940,,,,,
1287,,AT1G07930,,,,,
1288,,AT1G07920,,,,,
1289,,AT1G07880,,,,,
1290,,AT1G07820,,,,,
1291,,AT1G07790,,,,,
1292,,AT1G07725,,,,,
1293,,AT1G07705,,,,,
1294,,AT1G07640,,,,,
1295,,AT1G07360,,,,,
1296,,AT1G07290,,,,,
1297,,AT1G07070,,,,,
1298,,AT1G06960,,,,,
1299,,AT1G06670,,,,,
1300,,AT1G06645,,,,,
1301,,AT1G06473,,,,,
1302,,AT1G06380,,,,,
1303,,AT1G06233,,,,,
1304,,AT1G06227,,,,,
1305,,AT1G06220,,,,,
1306,,AT1G05950,,,,,
1307,,AT1G05867,,,,,
1308,,AT1G05860,,,,,
1309,,AT1G05530,,,,,
1310,,AT1G05523,,,,,
1311,,AT1G05140,,,,,
1312,,AT1G04900,,,,,
1313,,AT1G04870,,,,,
1314,,AT1G04820,,,,,
1315,,AT1G04760,,,,,
1316,,AT1G04590,,,,,
1317,,AT1G04480,,,,,
1318,,AT1G04390,,,,,
1319,,AT1G04270,,,,,
1320,,AT1G03630,,,,,
1321,,AT1G03530,,,,,
1322,,AT1G03440,,,,,
1323,,AT1G02960,,,,,
1324,,AT1G02870,,,,,
1325,,AT1G02780,,,,,
1326,,AT1G02730,,,,,
1327,,AT1G02150,,,,,
1328,,AT1G02130,,,,,
1329,,AT1G01320,,,,,
1330,,AT1G01100,,,,,
