,COL,LYM,COL_LYM,CERK,COL_CERK,LYM_CERK,ALL
61,AT5G27280,AT1G62740,AT2G30750,,,,
62,AT5G27060,AT1G62730,AT4G39950,,,,
63,AT5G25900,AT1G61790,AT5G06730,,,,
64,AT5G25350,AT1G59950,AT2G42790,,,,
65,AT5G25265,AT1G28280,AT5G39050,,,,
66,AT5G24210,AT1G26410,AT1G65500,,,,
67,AT5G24160,AT1G24148,AT5G37740,,,,
68,AT5G23830,AT1G19020,AT3G52340,,,,
69,AT5G21090,AT1G11200,AT1G53625,,,,
70,AT5G20960,AT1G06840,AT3G14990,,,,
71,AT5G20250,AT1G04850,AT1G21750,,,,
72,AT5G19230,AT1G01560,AT1G02220,,,,
73,AT5G18650,AT1G01480,AT4G01430,,,,
74,AT5G18490,,AT2G46430,,,,
75,AT5G18310,,AT5G42830,,,,
76,AT5G17860,,AT2G41700,,,,
77,AT5G17770,,AT3G10985,,,,
78,AT5G17760,,AT3G49210,,,,
79,AT5G17380,,AT3G21080,,,,
80,AT5G16450,,AT4G39940,,,,
81,AT5G16370,,AT2G42680,,,,
82,AT5G16150,,AT4G08470,,,,
83,AT5G14780,,AT5G07460,,,,
84,AT5G13820,,AT4G12500,,,,
85,AT5G13810,,AT5G13420,,,,
86,AT5G13750,,AT4G08770,,,,
87,AT5G13330,,AT5G40590,,,,
88,AT5G12170,,AT5G64120,,,,
89,AT5G11520,,AT1G26255,,,,
90,AT5G11110,,AT4G27070,,,,
91,AT5G10520,,AT2G43820,,,,
92,AT5G10270,,AT5G26340,,,,
93,AT5G07830,,AT2G19800,,,,
94,AT5G07010,,AT3G60270,,,,
95,AT5G06740,,AT1G21120,,,,
96,AT5G06570,,AT1G65820,,,,
97,AT5G06370,,AT1G22890,,,,
98,AT5G06140,,AT1G36060,,,,
99,AT5G05700,,AT3G29810,,,,
100,AT5G05140,,AT3G17810,,,,
101,AT5G04930,,AT5G13080,,,,
102,AT5G04850,,AT4G34710,,,,
103,AT5G04310,,AT3G08690,,,,
104,AT5G04170,,AT1G32790,,,,
105,AT5G03730,,AT3G21305,,,,
106,AT5G03160,,AT2G31200,,,,
107,AT5G02895,,AT3G62600,,,,
108,AT5G01810,,AT3G18250,,,,
109,AT5G01500,,AT2G30870,,,,
110,AT5G01215,,AT5G63790,,,,
111,AT5G01210,,AT1G03220,,,,
112,AT4G39580,,AT1G57630,,,,
113,AT4G39270,,AT3G63380,,,,
114,AT4G39230,,AT1G67810,,,,
115,AT4G39090,,AT1G63530,,,,
116,AT4G38540,,AT1G61360,,,,
117,AT4G37900,,AT1G18970,,,,
118,AT4G37870,,AT5G08760,,,,
119,AT4G37370,,AT1G74360,,,,
120,AT4G36648,,AT3G04070,,,,
121,AT4G36040,,AT1G51760,,,,
122,AT4G34890,,AT3G48890,,,,
123,AT4G34210,,AT2G25297,,,,
124,AT4G33420,,AT4G37520,,,,
125,AT4G33300,,AT4G12490,,,,
126,AT4G33150,,AT5G46050,,,,
127,AT4G33090,,AT4G34050,,,,
128,AT4G32810,,AT5G22300,,,,
129,AT4G32640,,AT1G22930,,,,
130,AT4G32250,,AT5G17990,,,,
131,AT4G30960,,AT1G66920,,,,
132,AT4G30270,,AT3G03670,,,,
133,AT4G29950,,AT2G38860,,,,
134,AT4G29210,,AT1G67520,,,,
135,AT4G29160,,AT1G48850,,,,
136,AT4G28710,,AT1G60730,,,,
137,AT4G28460,,AT1G69410,,,,
138,AT4G28350,,AT1G67980,,,,
139,AT4G26120,,AT1G60940,,,,
140,AT4G26080,,AT4G23100,,,,
141,AT4G25110,,AT1G30700,,,,
142,AT4G24805,,AT5G58710,,,,
143,AT4G24275,,AT4G05020,,,,
144,AT4G23230,,AT3G20470,,,,
145,AT4G23220,,AT2G46750,,,,
146,AT4G23210,,AT1G19610,,,,
147,AT4G23170,,AT5G13800,,,,
148,AT4G22470,,AT5G20400,,,,
149,AT4G21870,,AT5G47590,,,,
150,AT4G21390,,AT2G30860,,,,
151,AT4G20780,,AT3G11780,,,,
152,AT4G20110,,AT4G10530,,,,
153,AT4G19420,,AT5G44720,,,,
154,AT4G19370,,AT5G42530,,,,
155,AT4G18430,,AT5G54500,,,,
156,AT4G18140,,AT2G29120,,,,
157,AT4G17900,,AT1G26250,,,,
158,AT4G16760,,AT2G29150,,,,
159,AT4G16260,,AT1G12110,,,,
160,AT4G14930,,AT2G37760,,,,
161,AT4G14746,,AT1G65845,,,,
162,AT4G14710,,AT2G24190,,,,
163,AT4G14410,,AT5G26920,,,,
164,AT4G14365,,AT1G74100,,,,
165,AT4G14030,,AT2G43620,,,,
166,AT4G12290,,AT1G66700,,,,
167,AT4G11890,,AT4G14630,,,,
168,AT4G11850,,AT4G23290,,,,
169,AT4G11290,,AT3G28580,,,,
170,AT4G09420,,AT1G28190,,,,
171,AT4G08950,,AT2G37640,,,,
172,AT4G06746,,AT4G22467,,,,
173,AT4G06215,,AT4G23010,,,,
174,AT4G05320,,AT1G25220,,,,
175,AT4G04960,,AT2G04400,,,,
176,AT4G04620,,AT3G60450,,,,
177,AT4G04610,,AT4G29010,,,,
178,AT4G04223,,AT5G44380,,,,
179,AT4G02940,,AT2G22330,,,,
180,AT4G02570,,AT4G08780,,,,
181,AT4G01540,,AT4G35630,,,,
182,AT4G01330,,AT5G22290,,,,
183,AT4G01010,,AT2G04160,,,,
184,AT3G62590,,AT1G17290,,,,
185,AT3G62580,,AT5G25930,,,,
186,AT3G61960,,AT1G26420,,,,
187,AT3G61440,,AT5G19890,,,,
188,AT3G60140,,AT5G09800,,,,
189,AT3G59920,,AT5G39580,,,,
190,AT3G58750,,AT1G77510,,,,
191,AT3G58730,,AT1G26240,,,,
192,AT3G57550,,AT3G44880,,,,
193,AT3G57410,,AT5G37600,,,,
194,AT3G57330,,AT5G58350,,,,
195,AT3G56310,,AT1G17860,,,,
196,AT3G55250,,AT5G15120,,,,
197,AT3G54620,,AT5G08790,,,,
198,AT3G54040,,AT3G51450,,,,
199,AT3G52450,,AT4G20860,,,,
200,AT3G52400,,AT2G15220,,,,
201,AT3G51840,,AT4G15233,,,,
202,AT3G50770,,AT4G30530,,,,
203,AT3G49810,,AT4G26970,,,,
204,AT3G49390,,AT5G53550,,,,
205,AT3G48990,,AT2G17740,,,,
206,AT3G47800,,AT5G54810,,,,
207,AT3G45620,,AT4G36990,,,,
208,AT3G44340,,AT3G13520,,,,
209,AT3G29240,,AT1G62380,,,,
210,AT3G28050,,AT1G05260,,,,
211,AT3G27820,,AT3G51430,,,,
212,AT3G26910,,AT4G26910,,,,
213,AT3G26840,,AT5G53990,,,,
214,AT3G26600,,AT2G17720,,,,
215,AT3G26590,,AT4G25900,,,,
216,AT3G26500,,AT2G18690,,,,
217,AT3G26230,,AT3G59660,,,,
218,AT3G26170,,AT2G41230,,,,
219,AT3G25610,,AT2G43350,,,,
220,AT3G24982,,AT4G23190,,,,
221,AT3G24929,,AT1G51890,,,,
222,AT3G24170,,AT2G40940,,,,
223,AT3G23920,,AT1G12780,,,,
224,AT3G23280,,AT4G11170,,,,
225,AT3G23250,,AT3G16150,,,,
226,AT3G22800,,AT1G21110,,,,
227,AT3G22370,,AT1G65690,,,,
228,AT3G22240,,AT5G39150,,,,
229,AT3G22121,,AT4G23300,,,,
230,AT3G22120,,AT1G23730,,,,
231,AT3G21780,,AT2G43570,,,,
232,AT3G21240,,AT1G76930,,,,
233,AT3G20500,,AT1G78850,,,,
234,AT3G19990,,AT1G02920,,,,
235,AT3G19660,,AT4G17030,,,,
236,AT3G17820,,AT5G24090,,,,
237,AT3G17220,,AT5G38900,,,,
238,AT3G17205,,AT2G22430,,,,
239,AT3G16860,,AT4G38552,,,,
240,AT3G16525,,AT1G18590,,,,
241,AT3G16110,,AT1G14870,,,,
242,AT3G16030,,AT4G02520,,,,
243,AT3G14610,,AT3G13330,,,,
244,AT3G14310,,AT5G42050,,,,
245,AT3G14230,,AT1G64160,,,,
246,AT3G13950,,AT4G15530,,,,
247,AT3G12800,,AT2G30720,,,,
248,AT3G11840,,AT2G43000,,,,
249,AT3G11660,,AT5G48540,,,,
250,AT3G11330,,AT5G20230,,,,
251,AT3G11150,,AT2G43590,,,,
252,AT3G10040,,AT5G60410,,,,
253,AT3G09830,,AT1G62790,,,,
254,AT3G09390,,AT4G23700,,,,
255,AT3G09010,,AT5G39120,,,,
256,AT3G08040,,AT1G17745,,,,
257,AT3G06860,,AT4G09225,,,,
258,AT3G06720,,AT4G12485,,,,
259,AT3G06580,,AT1G11300,,,,
260,AT3G06350,,AT1G14550,,,,
261,AT3G04135,,AT3G46280,,,,
262,AT3G03470,,AT1G36622,,,,
263,AT3G02740,,AT5G54940,,,,
264,AT3G02360,,AT1G26380,,,,
265,AT3G02210,,AT1G01340,,,,
266,AT3G01990,,AT4G20835,,,,
267,AT3G01970,,AT3G56360,,,,
268,AT3G01470,,AT1G67148,,,,
269,AT3G01290,,AT3G21520,,,,
270,AT2G46680,,AT4G33050,,,,
271,AT2G45300,,AT5G25250,,,,
272,AT2G44790,,AT1G52420,,,,
273,AT2G44480,,AT4G19810,,,,
274,AT2G44370,,AT3G48850,,,,
275,AT2G44100,,AT4G24690,,,,
276,AT2G44080,,AT3G50740,,,,
277,AT2G43510,,AT1G03870,,,,
278,AT2G43140,,AT5G20010,,,,
279,AT2G43120,,AT2G32920,,,,
280,AT2G42490,,AT5G05995,,,,
281,AT2G42280,,AT3G13790,,,,
282,AT2G41410,,AT5G27380,,,,
283,AT2G41231,,AT3G26210,,,,
284,AT2G41220,,AT2G26440,,,,
285,AT2G41105,,AT5G61010,,,,
286,AT2G41100,,AT2G26560,,,,
287,AT2G40330,,AT1G09970,,,,
288,AT2G39518,,AT2G40880,,,,
289,AT2G39210,,AT3G28930,,,,
290,AT2G35050,,AT4G20830,,,,
291,AT2G34730,,AT4G12470,,,,
292,AT2G33150,,AT4G02510,,,,
293,AT2G32540,,AT1G14540,,,,
294,AT2G32530,,AT3G50480,,,,
295,AT2G32240,,AT4G36430,,,,
296,AT2G31945,,AT1G13520,,,,
297,AT2G31880,,AT5G65600,,,,
298,AT2G30660,,AT1G55020,,,,
299,AT2G30550,,AT3G54150,,,,
300,AT2G30250,,AT1G79680,,,,
301,AT2G30140,,AT4G04020,,,,
302,AT2G29470,,AT5G05735,,,,
303,AT2G29460,,AT4G36760,,,,
304,AT2G28570,,AT4G12495,,,,
305,AT2G28400,,AT3G18830,,,,
306,AT2G28200,,AT4G15610,,,,
307,AT2G27920,,AT4G31970,,,,
308,AT2G26740,,AT5G64570,,,,
309,AT2G26530,,AT2G05840,,,,
310,AT2G26190,,AT5G06865,,,,
311,AT2G24580,,AT5G57220,,,,
312,AT2G24200,,AT3G26830,,,,
313,AT2G23200,,AT4G34180,,,,
314,AT2G23150,,AT1G74010,,,,
315,AT2G20610,,AT2G27389,,,,
316,AT2G20010,,AT5G27420,,,,
317,AT2G19570,,AT3G13610,,,,
318,AT2G18960,,AT3G16530,,,,
319,AT2G18950,,AT2G47470,,,,
320,AT2G18700,,AT5G67340,,,,
321,AT2G17880,,AT1G27020,,,,
322,AT2G17730,,AT1G49570,,,,
323,AT2G15390,,AT1G24100,,,,
324,AT2G14560,,AT5G40780,,,,
325,AT2G05710,,AT2G41380,,,,
326,AT2G02710,,AT5G44390,,,,
327,AT2G02010,,AT4G38550,,,,
328,AT2G01850,,AT2G24180,,,,
329,AT2G01670,,AT1G18975,,,,
330,AT1G80460,,AT5G46180,,,,
331,AT1G78920,,AT1G05347,,,,
332,AT1G78830,,AT1G06800,,,,
333,AT1G78410,,AT3G22200,,,,
334,AT1G77770,,,,,,
335,AT1G77380,,,,,,
336,AT1G77280,,,,,,
337,AT1G77260,,,,,,
338,AT1G76920,,,,,,
339,AT1G76650,,,,,,
340,AT1G76150,,,,,,
341,AT1G75390,,,,,,
342,AT1G75380,,,,,,
343,AT1G72900,,,,,,
344,AT1G71220,,,,,,
345,AT1G71140,,,,,,
346,AT1G70980,,,,,,
347,AT1G70670,,,,,,
348,AT1G69870,,,,,,
349,AT1G69850,,,,,,
350,AT1G69730,,,,,,
351,AT1G69720,,,,,,
352,AT1G69490,,,,,,
353,AT1G68450,,,,,,
354,AT1G68440,,,,,,
355,AT1G67800,,,,,,
356,AT1G66880,,,,,,
357,AT1G66160,,,,,,
358,AT1G65040,,,,,,
359,AT1G64660,,,,,,
360,AT1G62515,,,,,,
361,AT1G62510,,,,,,
362,AT1G62420,,,,,,
363,AT1G61850,,,,,,
364,AT1G61820,,,,,,
365,AT1G60110,,,,,,
366,AT1G59610,,,,,,
367,AT1G58602,,,,,,
368,AT1G58180,,,,,,
369,AT1G58030,,,,,,
370,AT1G56340,,,,,,
371,AT1G55810,,,,,,
372,AT1G54130,,,,,,
373,AT1G54100,,,,,,
374,AT1G53790,,,,,,
375,AT1G52760,,,,,,
376,AT1G51860,,,,,,
377,AT1G51790,,,,,,
378,AT1G51680,,,,,,
379,AT1G50020,,,,,,
380,AT1G49670,,,,,,
381,AT1G47128,,,,,,
382,AT1G45050,,,,,,
383,AT1G44170,,,,,,
384,AT1G43910,,,,,,
385,AT1G43160,,,,,,
386,AT1G42990,,,,,,
387,AT1G35710,,,,,,
388,AT1G35140,,,,,,
389,AT1G34420,,,,,,
390,AT1G33590,,,,,,
391,AT1G33360,,,,,,
392,AT1G32940,,,,,,
393,AT1G32350,,,,,,
394,AT1G32230,,,,,,
395,AT1G32170,,,,,,
396,AT1G30720,,,,,,
397,AT1G28660,,,,,,
398,AT1G28240,,,,,,
399,AT1G27970,,,,,,
400,AT1G27300,,,,,,
401,AT1G26690,,,,,,
402,AT1G26390,,,,,,
403,AT1G24160,,,,,,
404,AT1G23190,,,,,,
405,AT1G22570,,,,,,
406,AT1G22410,,,,,,
407,AT1G22360,,,,,,
408,AT1G21910,,,,,,
409,AT1G21400,,,,,,
410,AT1G21320,,,,,,
411,AT1G21250,,,,,,
412,AT1G21130,,,,,,
413,AT1G20970,,,,,,
414,AT1G20350,,,,,,
415,AT1G19380,,,,,,
416,AT1G19360,,,,,,
417,AT1G19350,,,,,,
418,AT1G18980,,,,,,
419,AT1G18390,,,,,,
420,AT1G18210,,,,,,
421,AT1G17744,,,,,,
422,AT1G15670,,,,,,
423,AT1G15380,,,,,,
424,AT1G15040,,,,,,
425,AT1G14370,,,,,,
426,AT1G14360,,,,,,
427,AT1G14330,,,,,,
428,AT1G14010,,,,,,
429,AT1G13990,,,,,,
430,AT1G13300,,,,,,
431,AT1G13210,,,,,,
432,AT1G12360,,,,,,
433,AT1G12200,,,,,,
434,AT1G11910,,,,,,
435,AT1G11310,,,,,,
436,AT1G10700,,,,,,
437,AT1G10500,,,,,,
438,AT1G10410,,,,,,
439,AT1G09870,,,,,,
440,AT1G09480,,,,,,
441,AT1G08930,,,,,,
442,AT1G08800,,,,,,
443,AT1G08450,,,,,,
444,AT1G08050,,,,,,
445,AT1G07670,,,,,,
446,AT1G07620,,,,,,
447,AT1G07607,,,,,,
448,AT1G07390,,,,,,
449,AT1G07380,,,,,,
450,AT1G07040,,,,,,
451,AT1G06780,,,,,,
452,AT1G06430,,,,,,
453,AT1G06083,,,,,,
454,AT1G05933,,,,,,
455,AT1G05340,,,,,,
456,AT1G05077,,,,,,
457,AT1G05010,,,,,,
458,AT1G04970,,,,,,
459,AT1G03900,,,,,,
460,AT1G03495,,,,,,
461,AT1G03400,,,,,,
462,AT1G03290,,,,,,
463,AT1G02940,,,,,,
464,AT1G02660,,,,,,
465,AT1G02470,,,,,,
466,AT1G01490,,,,,,
