,COL,LYM,COL_LYM,CERK,COL_CERK,LYM_CERK,ALL
87,AT4G11640,AT5G40580,AT4G16563,,,,
88,AT4G09040,AT5G39740,AT5G65860,,,,
89,AT4G06598,AT5G38890,AT5G43270,,,,
90,AT4G04745,AT5G38360,AT5G10550,,,,
91,AT4G04670,AT5G37130,AT1G49660,,,,
92,AT4G03400,AT5G35840,AT4G34950,,,,
93,AT4G02630,AT5G35732,AT2G40900,,,,
94,AT4G02440,AT5G35530,AT5G57770,,,,
95,AT4G01037,AT5G35320,AT4G17880,,,,
96,AT4G00030,AT5G28919,AT5G67420,,,,
97,AT3G61090,AT5G28540,AT4G17430,,,,
98,AT3G60250,AT5G28300,AT1G07280,,,,
99,AT3G60220,AT5G28060,AT5G02760,,,,
100,AT3G59980,AT5G27850,AT1G78170,,,,
101,AT3G59810,AT5G27770,AT2G41940,,,,
102,AT3G56260,AT5G27490,AT1G76880,,,,
103,AT3G56110,AT5G27330,AT5G25350,,,,
104,AT3G55360,AT5G27120,AT2G28550,,,,
105,AT3G55120,AT5G26742,AT3G15010,,,,
106,AT3G51980,AT5G26680,AT1G04770,,,,
107,AT3G49690,AT5G26622,AT5G14570,,,,
108,AT3G48800,AT5G26310,AT1G09467,,,,
109,AT3G47680,AT5G26180,AT2G43900,,,,
110,AT3G29639,AT5G25810,AT2G02950,,,,
111,AT3G27060,AT5G25630,AT1G02300,,,,
112,AT3G25640,AT5G25360,AT4G19700,,,,
113,AT3G20898,AT5G24840,AT5G26960,,,,
114,AT3G18070,AT5G24830,AT1G69160,,,,
115,AT3G17040,AT5G24670,AT5G55910,,,,
116,AT3G15030,AT5G24660,AT3G51110,,,,
117,AT3G14810,AT5G24100,AT3G04140,,,,
118,AT3G13520,AT5G23800,AT1G72430,,,,
119,AT3G07870,AT5G23740,AT2G44670,,,,
120,AT3G07730,AT5G23480,AT5G64620,,,,
121,AT3G06778,AT5G23250,AT1G76890,,,,
122,AT3G06570,AT5G22650,AT5G25780,,,,
123,AT3G05675,AT5G22440,AT5G07580,,,,
124,AT3G04810,AT5G22290,AT3G13570,,,,
125,AT3G04070,AT5G20290,AT1G32450,,,,
126,AT3G01860,AT5G19750,AT3G63450,,,,
127,AT3G01360,AT5G19510,AT2G31150,,,,
128,AT2G46660,AT5G19210,AT3G06150,,,,
129,AT2G45970,AT5G19090,AT5G09670,,,,
130,AT2G44760,AT5G18690,AT2G09350,,,,
131,AT2G44730,AT5G18260,AT1G77680,,,,
132,AT2G44700,AT5G18065,AT5G57760,,,,
133,AT2G42580,AT5G17790,AT4G20270,,,,
134,AT2G42290,AT5G17600,AT5G52550,,,,
135,AT2G42190,AT5G17240,AT3G49670,,,,
136,AT2G41231,AT5G16750,AT3G25717,,,,
137,AT2G40690,AT5G16320,AT4G16141,,,,
138,AT2G40230,AT5G16130,AT1G70230,,,,
139,AT2G38820,AT5G16000,AT5G01810,,,,
140,AT2G38390,AT5G15520,AT3G61460,,,,
141,AT2G37750,AT5G15200,AT5G48730,,,,
142,AT2G37650,AT5G14210,AT1G10020,,,,
143,AT2G37035,AT5G14050,AT5G44680,,,,
144,AT2G37020,AT5G13950,AT5G54145,,,,
145,AT2G36540,AT5G13420,AT5G54630,,,,
146,AT2G36050,AT5G13140,AT3G20015,,,,
147,AT2G34830,AT5G12410,AT5G25280,,,,
148,AT2G34570,AT5G11790,AT3G61590,,,,
149,AT2G34010,AT5G11200,AT1G74850,,,,
150,AT2G33480,AT5G11170,AT1G50420,,,,
151,AT2G32710,AT5G11060,AT4G16390,,,,
152,AT2G30620,AT5G10580,AT1G72050,,,,
153,AT2G29900,AT5G10530,AT3G02570,,,,
154,AT2G29060,AT5G10360,AT3G57040,,,,
155,AT2G28740,AT5G10350,AT2G45430,,,,
156,AT2G26640,AT5G09900,AT1G08650,,,,
157,AT2G25590,AT5G09590,AT3G62630,,,,
158,AT2G23755,AT5G09510,AT5G02500,,,,
159,AT2G22800,AT5G08690,AT5G58900,,,,
160,AT2G21180,AT5G08550,AT1G78100,,,,
161,AT2G18300,AT5G08510,AT3G06870,,,,
162,AT2G17265,AT5G08495,AT4G29140,,,,
163,AT2G16720,AT5G08420,AT4G26540,,,,
164,AT2G08730,AT5G08180,AT3G26810,,,,
165,AT2G04965,AT5G08000,AT1G79110,,,,
166,AT2G04560,AT5G07885,AT1G67030,,,,
167,AT2G02680,AT5G07240,AT2G26110,,,,
168,AT1G79160,AT5G07015,AT5G48880,,,,
169,AT1G78600,AT5G06550,AT3G04550,,,,
170,AT1G78265,AT5G06360,AT1G68550,,,,
171,AT1G77850,AT5G06350,AT4G36648,,,,
172,AT1G76952,AT5G05550,AT1G60505,,,,
173,AT1G75770,AT5G05420,AT3G09970,,,,
174,AT1G75730,AT5G04800,AT2G22100,,,,
175,AT1G75590,AT5G04600,AT2G37630,,,,
176,AT1G72640,AT5G04475,AT2G23130,,,,
177,AT1G72510,AT5G03553,AT1G49200,,,,
178,AT1G72360,AT5G03552,AT1G64950,,,,
179,AT1G72340,AT5G03300,AT1G07260,,,,
180,AT1G71866,AT5G03250,AT1G76090,,,,
181,AT1G70610,AT5G02960,AT5G67280,,,,
182,AT1G68880,AT5G02860,AT3G04160,,,,
183,AT1G64530,AT5G02850,AT4G16370,,,,
184,AT1G62950,AT5G02590,AT2G26730,,,,
185,AT1G62520,AT5G01930,AT5G26290,,,,
186,AT1G61840,AT5G01910,AT1G14280,,,,
187,AT1G61410,AT4G39960,AT3G46130,,,,
188,AT1G60270,AT4G38850,AT3G58120,,,,
189,AT1G60000,AT4G38380,AT5G15310,,,,
190,AT1G56430,AT4G37432,AT5G57180,,,,
191,AT1G56020,AT4G36980,AT2G30230,,,,
192,AT1G52880,AT4G36130,AT1G26920,,,,
193,AT1G51170,AT4G35030,AT3G25500,,,,
194,AT1G50510,AT4G34740,AT4G24780,,,,
195,AT1G50000,AT4G34290,AT4G37790,,,,
196,AT1G49510,AT4G32720,AT5G11090,,,,
197,AT1G48460,AT4G32660,AT4G30930,,,,
198,AT1G48300,AT4G32520,AT1G44050,,,,
199,AT1G45163,AT4G32390,AT5G56040,,,,
200,AT1G31950,AT4G32290,AT3G59410,,,,
201,AT1G29357,AT4G31910,AT1G68490,,,,
202,AT1G28310,AT4G31730,AT2G28200,,,,
203,AT1G28090,AT4G31700,AT5G03230,,,,
204,AT1G26600,AT4G31330,AT5G07670,,,,
205,AT1G26208,AT4G31160,AT4G25750,,,,
206,AT1G25450,AT4G30710,AT2G18160,,,,
207,AT1G23052,AT4G30680,AT1G75580,,,,
208,AT1G22640,AT4G29840,AT1G69530,,,,
209,AT1G22270,AT4G29410,AT5G18680,,,,
210,AT1G22030,AT4G28310,AT5G66560,,,,
211,AT1G21920,AT4G27090,AT1G06160,,,,
212,AT1G21060,AT4G26950,AT3G45210,,,,
213,AT1G19630,AT4G26870,AT2G38180,,,,
214,AT1G19620,AT4G26850,AT2G17230,,,,
215,AT1G19170,AT4G26840,AT2G38310,,,,
216,AT1G17840,AT4G26600,AT5G23280,,,,
217,AT1G16490,AT4G26520,AT2G02630,,,,
218,AT1G16390,AT4G26300,AT2G02635,,,,
219,AT1G15100,AT4G26150,AT5G25340,,,,
220,AT1G14270,AT4G26130,AT5G59780,,,,
221,AT1G13690,AT4G25890,AT2G21560,,,,
222,AT1G13250,AT4G25740,AT4G14480,,,,
223,AT1G13245,AT4G25630,AT3G30180,,,,
224,AT1G12460,AT4G24900,AT3G09275,,,,
225,AT1G11800,AT4G24810,AT1G68520,,,,
226,AT1G10550,AT4G24700,AT1G30440,,,,
227,AT1G10120,AT4G24670,AT4G13930,,,,
228,AT1G09900,AT4G23750,AT5G15850,,,,
229,AT1G09830,AT4G21770,AT3G50670,,,,
230,AT1G08590,AT4G20740,AT4G13495,,,,
231,AT1G08570,AT4G19530,AT1G68570,,,,
232,AT1G07753,AT4G18750,AT4G12970,,,,
233,AT1G07090,AT4G18730,AT2G30520,,,,
234,AT1G06980,AT4G18700,AT3G14900,,,,
235,AT1G05150,AT4G18100,AT2G46690,,,,
236,AT1G04030,AT4G17390,AT5G53500,,,,
237,AT1G01610,AT4G17180,AT5G13180,,,,
238,,AT4G17080,AT4G38710,,,,
239,,AT4G16720,AT1G78080,,,,
240,,AT4G16630,AT1G08250,,,,
241,,AT4G16447,AT2G41230,,,,
242,,AT4G16360,AT5G59910,,,,
243,,AT4G15380,AT5G11550,,,,
244,,AT4G15000,AT1G34245,,,,
245,,AT4G14960,AT2G28110,,,,
246,,AT4G14620,AT4G01410,,,,
247,,AT4G14605,AT4G08035,,,,
248,,AT4G14320,AT1G78450,,,,
249,,AT4G14010,AT1G12090,,,,
250,,AT4G13940,AT3G17160,,,,
251,,AT4G13850,AT1G63680,,,,
252,,AT4G13575,AT5G15845,,,,
253,,AT4G13493,AT4G34760,,,,
254,,AT4G13170,AT5G56010,,,,
255,,AT4G12620,AT1G15260,,,,
256,,AT4G12320,AT2G44940,,,,
257,,AT4G12310,AT3G06770,,,,
258,,AT4G11460,AT5G62920,,,,
259,,AT4G11140,AT5G52900,,,,
260,,AT4G10480,AT5G61590,,,,
261,,AT4G10450,AT1G09780,,,,
262,,AT4G09890,AT1G43710,,,,
263,,AT4G09510,AT3G25890,,,,
264,,AT4G09500,AT4G12390,,,,
265,,AT4G07410,AT4G04435,,,,
266,,AT4G06695,AT3G14240,,,,
267,,AT4G05815,AT1G72610,,,,
268,,AT4G05785,AT5G60850,,,,
269,,AT4G04950,AT1G13360,,,,
270,,AT4G04610,AT3G62980,,,,
271,,AT4G04350,AT3G02170,,,,
272,,AT4G04275,AT4G28240,,,,
273,,AT4G03940,AT5G49330,,,,
274,,AT4G03210,AT3G18490,,,,
275,,AT4G03190,AT5G19770,,,,
276,,AT4G02990,AT1G24020,,,,
277,,AT4G02820,AT5G51770,,,,
278,,AT4G02010,AT3G52060,,,,
279,,AT4G01450,AT3G28040,,,,
280,,AT4G01440,AT4G36690,,,,
281,,AT4G00620,AT4G16380,,,,
282,,AT4G00480,AT1G20070,,,,
283,,AT4G00430,AT4G25620,,,,
284,,AT4G00238,AT3G53700,,,,
285,,AT4G00231,AT4G28890,,,,
286,,AT4G00100,AT3G04530,,,,
287,,AT4G00050,AT4G26542,,,,
288,,AT3G63445,AT2G41060,,,,
289,,AT3G63110,AT2G27820,,,,
290,,AT3G62940,AT5G13730,,,,
291,,AT3G62870,AT1G11700,,,,
292,,AT3G62310,AT3G12610,,,,
293,,AT3G62300,AT1G72600,,,,
294,,AT3G62250,AT2G40330,,,,
295,,AT3G61898,AT1G27930,,,,
296,,AT3G61110,AT2G27770,,,,
297,,AT3G60850,AT3G18310,,,,
298,,AT3G60770,AT4G12300,,,,
299,,AT3G60245,AT3G59940,,,,
300,,AT3G59220,AT5G43700,,,,
301,,AT3G59040,AT5G65630,,,,
302,,AT3G58980,AT1G79080,,,,
303,,AT3G58700,AT2G47440,,,,
304,,AT3G58660,AT5G23070,,,,
305,,AT3G58470,AT4G34220,,,,
306,,AT3G58430,AT4G38620,,,,
307,,AT3G58200,AT2G30070,,,,
308,,AT3G57970,AT5G43040,,,,
309,,AT3G57965,AT5G57780,,,,
310,,AT3G57830,AT3G61950,,,,
311,,AT3G57490,AT2G40475,,,,
312,,AT3G57150,AT3G18320,,,,
313,,AT3G56990,AT3G14330,,,,
314,,AT3G56450,AT3G25700,,,,
315,,AT3G56430,AT4G16490,,,,
316,,AT3G56150,AT2G35130,,,,
317,,AT3G56070,AT5G56860,,,,
318,,AT3G55750,AT3G06980,,,,
319,,AT3G55340,AT1G77230,,,,
320,,AT3G55280,AT3G56860,,,,
321,,AT3G55010,AT1G74940,,,,
322,,AT3G53870,AT1G75960,,,,
323,,AT3G53510,AT3G27880,,,,
324,,AT3G53380,AT4G40060,,,,
325,,AT3G52930,AT1G69760,,,,
326,,AT3G52580,AT2G18560,,,,
327,,AT3G51870,AT1G80080,,,,
328,,AT3G51800,AT2G45160,,,,
329,,AT3G51740,AT3G53460,,,,
330,,AT3G51410,AT3G24070,,,,
331,,AT3G51290,AT3G06990,,,,
332,,AT3G50700,AT4G00040,,,,
333,,AT3G50690,AT1G62030,,,,
334,,AT3G50650,AT4G38100,,,,
335,,AT3G49910,AT1G72645,,,,
336,,AT3G49900,AT3G53430,,,,
337,,AT3G49560,AT4G27240,,,,
338,,AT3G49240,AT1G08592,,,,
339,,AT3G49080,AT5G54040,,,,
340,,AT3G48930,AT3G13230,,,,
341,,AT3G48500,AT1G25440,,,,
342,,AT3G47620,AT5G59920,,,,
343,,AT3G47420,AT5G24470,,,,
344,,AT3G46030,AT3G19680,,,,
345,,AT3G45390,AT2G43340,,,,
346,,AT3G45230,AT2G41310,,,,
347,,AT3G45030,AT5G46580,,,,
348,,AT3G44990,AT1G12330,,,,
349,,AT3G44450,AT1G12820,,,,
350,,AT3G43580,AT5G17640,,,,
351,,AT3G30460,AT5G14370,,,,
352,,AT3G29230,AT5G01740,,,,
353,,AT3G29200,AT3G58990,,,,
354,,AT3G27520,,,,,
355,,AT3G27510,,,,,
356,,AT3G27320,,,,,
357,,AT3G25870,,,,,
358,,AT3G25520,,,,,
359,,AT3G25230,,,,,
360,,AT3G24830,,,,,
361,,AT3G24760,,,,,
362,,AT3G24320,,,,,
363,,AT3G23880,,,,,
364,,AT3G23810,,,,,
365,,AT3G23740,,,,,
366,,AT3G23620,,,,,
367,,AT3G22840,,,,,
368,,AT3G22660,,,,,
369,,AT3G22520,,,,,
370,,AT3G22380,,,,,
371,,AT3G22230,,,,,
372,,AT3G22104,,,,,
373,,AT3G21760,,,,,
374,,AT3G20830,,,,,
375,,AT3G20670,,,,,
376,,AT3G20050,,,,,
377,,AT3G20000,,,,,
378,,AT3G19850,,,,,
379,,AT3G18130,,,,,
380,,AT3G18100,,,,,
381,,AT3G17970,,,,,
382,,AT3G17910,,,,,
383,,AT3G17580,,,,,
384,,AT3G17465,,,,,
385,,AT3G17170,,,,,
386,,AT3G16780,,,,,
387,,AT3G16330,,,,,
388,,AT3G16200,,,,,
389,,AT3G16080,,,,,
390,,AT3G15570,,,,,
391,,AT3G15080,,,,,
392,,AT3G14600,,,,,
393,,AT3G14180,,,,,
394,,AT3G13510,,,,,
395,,AT3G13350,,,,,
396,,AT3G13224,,,,,
397,,AT3G13190,,,,,
398,,AT3G12990,,,,,
399,,AT3G12930,,,,,
400,,AT3G12370,,,,,
401,,AT3G11940,,,,,
402,,AT3G11670,,,,,
403,,AT3G11340,,,,,
404,,AT3G11210,,,,,
405,,AT3G11110,,,,,
406,,AT3G10527,,,,,
407,,AT3G10520,,,,,
408,,AT3G10070,,,,,
409,,AT3G09670,,,,,
410,,AT3G09650,,,,,
411,,AT3G09630,,,,,
412,,AT3G09440,,,,,
413,,AT3G09200,,,,,
414,,AT3G08670,,,,,
415,,AT3G08350,,,,,
416,,AT3G08225,,,,,
417,,AT3G07860,,,,,
418,,AT3G07615,,,,,
419,,AT3G07110,,,,,
420,,AT3G07050,,,,,
421,,AT3G06868,,,,,
422,,AT3G06590,,,,,
423,,AT3G06436,,,,,
424,,AT3G06355,,,,,
425,,AT3G06270,,,,,
426,,AT3G06240,,,,,
427,,AT3G06035,,,,,
428,,AT3G05800,,,,,
429,,AT3G05730,,,,,
430,,AT3G05690,,,,,
431,,AT3G05590,,,,,
432,,AT3G05510,,,,,
433,,AT3G05060,,,,,
434,,AT3G04920,,,,,
435,,AT3G04840,,,,,
436,,AT3G04570,,,,,
437,,AT3G04400,,,,,
438,,AT3G03990,,,,,
439,,AT3G03960,,,,,
440,,AT3G03780,,,,,
441,,AT3G03690,,,,,
442,,AT3G03140,,,,,
443,,AT3G03130,,,,,
444,,AT3G02910,,,,,
445,,AT3G02760,,,,,
446,,AT3G02650,,,,,
447,,AT3G02560,,,,,
448,,AT3G02250,,,,,
449,,AT3G02060,,,,,
450,,AT3G01205,,,,,
451,,AT2G48100,,,,,
452,,AT2G48030,,,,,
453,,AT2G47970,,,,,
454,,AT2G47790,,,,,
455,,AT2G47610,,,,,
456,,AT2G47450,,,,,
457,,AT2G47250,,,,,
458,,AT2G47230,,,,,
459,,AT2G47220,,,,,
460,,AT2G47110,,,,,
461,,AT2G47020,,,,,
462,,AT2G46630,,,,,
463,,AT2G45950,,,,,
464,,AT2G45900,,,,,
465,,AT2G45685,,,,,
466,,AT2G45680,,,,,
467,,AT2G45480,,,,,
468,,AT2G45320,,,,,
469,,AT2G44120,,,,,
470,,AT2G43710,,,,,
471,,AT2G42910,,,,,
472,,AT2G42850,,,,,
473,,AT2G42740,,,,,
474,,AT2G42280,,,,,
475,,AT2G42170,,,,,
476,,AT2G42140,,,,,
477,,AT2G41900,,,,,
478,,AT2G41840,,,,,
479,,AT2G40660,,,,,
480,,AT2G40570,,,,,
481,,AT2G40360,,,,,
482,,AT2G39980,,,,,
483,,AT2G39900,,,,,
484,,AT2G39670,,,,,
485,,AT2G37690,,,,,
486,,AT2G37270,,,,,
487,,AT2G37190,,,,,
488,,AT2G36990,,,,,
489,,AT2G36880,,,,,
490,,AT2G36750,,,,,
491,,AT2G36620,,,,,
492,,AT2G36570,,,,,
493,,AT2G36530,,,,,
494,,AT2G36460,,,,,
495,,AT2G36400,,,,,
496,,AT2G36170,,,,,
497,,AT2G36070,,,,,
498,,AT2G35470,,,,,
499,,AT2G35040,,,,,
500,,AT2G34780,,,,,
501,,AT2G34340,,,,,
502,,AT2G34080,,,,,
503,,AT2G34050,,,,,
504,,AT2G33860,,,,,
505,,AT2G33500,,,,,
506,,AT2G33320,,,,,
507,,AT2G32650,,,,,
508,,AT2G32060,,,,,
509,,AT2G31790,,,,,
510,,AT2G31751,,,,,
511,,AT2G31750,,,,,
512,,AT2G31610,,,,,
513,,AT2G31560,,,,,
514,,AT2G30695,,,,,
515,,AT2G29660,,,,,
516,,AT2G29550,,,,,
517,,AT2G28790,,,,,
518,,AT2G28720,,,,,
519,,AT2G28600,,,,,
520,,AT2G28000,,,,,
521,,AT2G27840,,,,,
522,,AT2G27710,,,,,
523,,AT2G27530,,,,,
524,,AT2G27060,,,,,
525,,AT2G26790,,,,,
526,,AT2G25970,,,,,
527,,AT2G25210,,,,,
528,,AT2G24762,,,,,
529,,AT2G24060,,,,,
530,,AT2G23430,,,,,
531,,AT2G23350,,,,,
532,,AT2G22840,,,,,
533,,AT2G21580,,,,,
534,,AT2G21200,,,,,
535,,AT2G21050,,,,,
536,,AT2G20570,,,,,
537,,AT2G20450,,,,,
538,,AT2G20180,,,,,
539,,AT2G20020,,,,,
540,,AT2G19870,,,,,
541,,AT2G19730,,,,,
542,,AT2G18570,,,,,
543,,AT2G18328,,,,,
544,,AT2G18110,,,,,
545,,AT2G18020,,,,,
546,,AT2G17972,,,,,
547,,AT2G17787,,,,,
548,,AT2G17360,,,,,
549,,AT2G17250,,,,,
550,,AT2G16640,,,,,
551,,AT2G15820,,,,,
552,,AT2G13690,,,,,
553,,AT2G12462,,,,,
554,,AT2G12170,,,,,
555,,AT2G09990,,,,,
556,,AT2G09975,,,,,
557,,AT2G09205,,,,,
558,,AT2G07015,,,,,
559,,AT2G05920,,,,,
560,,AT2G04955,,,,,
561,,AT2G04240,,,,,
562,,AT2G02980,,,,,
563,,AT2G02880,,,,,
564,,AT2G02130,,,,,
565,,AT2G02100,,,,,
566,,AT2G01950,,,,,
567,,AT2G01913,,,,,
568,,AT2G01900,,,,,
569,,AT2G01410,,,,,
570,,AT2G01250,,,,,
571,,AT2G01100,,,,,
572,,AT1G80750,,,,,
573,,AT1G80640,,,,,
574,,AT1G80270,,,,,
575,,AT1G79930,,,,,
576,,AT1G79920,,,,,
577,,AT1G78270,,,,,
578,,AT1G78180,,,,,
579,,AT1G77550,,,,,
580,,AT1G77030,,,,,
581,,AT1G76878,,,,,
582,,AT1G76280,,,,,
583,,AT1G75800,,,,,
584,,AT1G75710,,,,,
585,,AT1G75200,,,,,
586,,AT1G74720,,,,,
587,,AT1G74090,,,,,
588,,AT1G74050,,,,,
589,,AT1G73710,,,,,
590,,AT1G73620,,,,,
591,,AT1G73350,,,,,
592,,AT1G73230,,,,,
593,,AT1G72440,,,,,
594,,AT1G72370,,,,,
595,,AT1G72040,,,,,
596,,AT1G71130,,,,,
597,,AT1G70940,,,,,
598,,AT1G70600,,,,,
599,,AT1G70500,,,,,
600,,AT1G70210,,,,,
601,,AT1G70190,,,,,
602,,AT1G70070,,,,,
603,,AT1G69295,,,,,
604,,AT1G68568,,,,,
605,,AT1G68560,,,,,
606,,AT1G68238,,,,,
607,,AT1G68120,,,,,
608,,AT1G67110,,,,,
609,,AT1G66440,,,,,
610,,AT1G65370,,,,,
611,,AT1G65290,,,,,
612,,AT1G65030,,,,,
613,,AT1G64880,,,,,
614,,AT1G64650,,,,,
615,,AT1G64630,,,,,
616,,AT1G64190,,,,,
617,,AT1G63430,,,,,
618,,AT1G62970,,,,,
619,,AT1G62830,,,,,
620,,AT1G62680,,,,,
621,,AT1G62610,,,,,
622,,AT1G62085,,,,,
623,,AT1G62020,,,,,
624,,AT1G61870,,,,,
625,,AT1G60590,,,,,
626,,AT1G60560,,,,,
627,,AT1G60530,,,,,
628,,AT1G60525,,,,,
629,,AT1G58380,,,,,
630,,AT1G57860,,,,,
631,,AT1G57660,,,,,
632,,AT1G56070,,,,,
633,,AT1G55310,,,,,
634,,AT1G55300,,,,,
635,,AT1G55040,,,,,
636,,AT1G54270,,,,,
637,,AT1G53541,,,,,
638,,AT1G53510,,,,,
639,,AT1G53130,,,,,
640,,AT1G52980,,,,,
641,,AT1G52750,,,,,
642,,AT1G52620,,,,,
643,,AT1G52150,,,,,
644,,AT1G51965,,,,,
645,,AT1G49760,,,,,
646,,AT1G49600,,,,,
647,,AT1G49470,,,,,
648,,AT1G48760,,,,,
649,,AT1G48630,,,,,
650,,AT1G48610,,,,,
651,,AT1G48570,,,,,
652,,AT1G48560,,,,,
653,,AT1G47970,,,,,
654,,AT1G47500,,,,,
655,,AT1G46264,,,,,
656,,AT1G45230,,,,,
657,,AT1G44760,,,,,
658,,AT1G44740,,,,,
659,,AT1G42430,,,,,
660,,AT1G34130,,,,,
661,,AT1G33470,,,,,
662,,AT1G33265,,,,,
663,,AT1G33170,,,,,
664,,AT1G32380,,,,,
665,,AT1G31920,,,,,
666,,AT1G31770,,,,,
667,,AT1G31180,,,,,
668,,AT1G30970,,,,,
669,,AT1G30610,,,,,
670,,AT1G30530,,,,,
671,,AT1G30200,,,,,
672,,AT1G29900,,,,,
673,,AT1G29355,,,,,
674,,AT1G29320,,,,,
675,,AT1G28400,,,,,
676,,AT1G28290,,,,,
677,,AT1G27921,,,,,
678,,AT1G27650,,,,,
679,,AT1G27630,,,,,
680,,AT1G27400,,,,,
681,,AT1G27370,,,,,
682,,AT1G26770,,,,,
683,,AT1G25510,,,,,
684,,AT1G25260,,,,,
685,,AT1G24625,,,,,
686,,AT1G24280,,,,,
687,,AT1G23980,,,,,
688,,AT1G23820,,,,,
689,,AT1G23410,,,,,
690,,AT1G23400,,,,,
